Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,19,15,.559,—,17,17,95.5,95.6
Philadelphia 76ers,18,18,.500,2.0,18,18,102.8,102.9
Boston Celtics,14,22,.389,6.0,16,20,100.0,101.7
New York Knicks,13,22,.371,6.5,14,21,97.8,100.9
Toronto Raptors,13,24,.351,7.5,15,22,98.8,101.8
Detroit Pistons,29,5,.853,—,26,8,99.1,90.9
Cleveland Cavaliers,20,15,.571,9.5,22,13,99.6,96.2
Indiana Pacers,20,15,.571,9.5,22,13,94.1,90.7
Milwaukee Bucks,19,16,.543,10.5,14,21,96.8,99.6
Chicago Bulls,15,21,.417,15.0,16,20,95.9,97.4
Miami Heat,23,15,.605,—,24,14,100.0,95.9
Washington Wizards,16,19,.457,5.5,17,18,100.6,100.8
Orlando Magic,13,22,.371,8.5,13,22,92.0,95.4
Charlotte Bobcats,11,26,.297,11.5,14,23,96.1,99.5
Atlanta Hawks,9,26,.257,12.5,10,25,94.5,100.9
Utah Jazz,19,18,.514,—,16,21,89.6,91.5
Denver Nuggets,19,19,.500,0.5,21,17,100.9,99.6
Minnesota Timberwolves,17,17,.500,0.5,19,15,91.5,89.9
Seattle SuperSonics,15,22,.405,4.0,13,24,100.7,105.3
Portland Trail Blazers,13,24,.351,6.0,9,28,88.5,96.0
Phoenix Suns,24,12,.667,—,26,10,105.4,98.4
Los Angeles Lakers,20,17,.541,4.5,21,16,97.5,95.3
Los Angeles Clippers,19,14,.576,3.5,18,15,96.8,95.5
Golden State Warriors,17,19,.472,7.0,16,20,99.3,100.6
Sacramento Kings,15,21,.417,9.0,16,20,98.4,99.9
San Antonio Spurs,28,9,.757,—,27,10,94.9,88.8
Dallas Mavericks,27,10,.730,1.0,25,12,99.4,94.6
Memphis Grizzlies,23,12,.657,4.0,23,12,90.7,86.7
New Orleans/Oklahoma City Hornets,17,19,.472,10.5,15,21,91.2,93.1
Houston Rockets,12,23,.343,15.0,14,21,89.0,91.5
