Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,22,19,.537,—,21,20,94.7,94.6
Philadelphia 76ers,21,21,.500,1.5,20,22,101.6,102.4
Boston Celtics,18,25,.419,5.0,19,24,98.4,99.8
New York Knicks,14,27,.341,8.0,15,26,97.4,101.1
Toronto Raptors,14,30,.318,9.5,16,28,98.8,102.9
Detroit Pistons,36,5,.878,—,33,8,99.8,90.5
Cleveland Cavaliers,24,17,.585,12.0,26,15,99.0,95.0
Milwaukee Bucks,22,20,.524,14.5,18,24,97.2,99.5
Indiana Pacers,21,21,.500,15.5,23,19,93.0,91.6
Chicago Bulls,19,23,.452,17.5,20,22,96.5,96.9
Miami Heat,26,18,.591,—,28,16,99.7,95.8
Washington Wizards,19,22,.463,5.5,21,20,99.6,99.5
Orlando Magic,18,23,.439,6.5,17,24,93.6,95.7
Atlanta Hawks,11,30,.268,13.5,12,29,95.1,101.5
Charlotte Bobcats,11,33,.250,15.0,14,30,94.6,99.8
Denver Nuggets,25,20,.556,—,25,20,100.3,98.6
Utah Jazz,21,22,.488,3.0,17,26,90.1,93.0
Minnesota Timberwolves,20,21,.488,3.0,21,20,91.3,90.9
Seattle SuperSonics,17,25,.405,6.5,15,27,102.2,106.5
Portland Trail Blazers,15,26,.366,8.0,11,30,88.8,95.6
Phoenix Suns,28,15,.651,—,29,14,106.3,100.6
Los Angeles Clippers,24,16,.600,2.5,23,17,96.9,95.2
Los Angeles Lakers,23,19,.548,4.5,24,18,98.5,96.4
Golden State Warriors,19,23,.452,8.5,20,22,99.1,100.1
Sacramento Kings,18,25,.419,10.0,20,23,98.6,99.8
San Antonio Spurs,33,10,.767,—,32,11,94.7,88.1
Dallas Mavericks,33,10,.767,—,30,13,99.9,93.8
Memphis Grizzlies,25,17,.595,7.5,26,16,90.4,87.2
New Orleans/Oklahoma City Hornets,20,22,.476,12.5,18,24,91.2,93.0
Houston Rockets,15,27,.357,17.5,18,24,89.8,91.9
