Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,55,21,.724,—,56,20,112.3,104.5
Boston Celtics,53,23,.697,2.0,48,28,104.2,100.1
Cleveland Cavaliers,46,30,.605,9.0,40,36,110.7,109.9
Philadelphia 76ers,45,30,.600,9.5,46,29,108.8,105.3
Indiana Pacers,45,31,.592,10.0,42,34,105.6,103.9
Washington Wizards,42,34,.553,13.0,41,35,106.9,105.8
Milwaukee Bucks,41,35,.539,14.0,38,38,106.3,106.4
Miami Heat,41,36,.532,14.5,40,37,103.3,102.7
Detroit Pistons,36,40,.474,19.0,37,39,103.2,103.7
Charlotte Hornets,34,43,.442,21.5,38,39,107.6,107.8
New York Knicks,27,50,.351,28.5,30,47,104.5,108.1
Brooklyn Nets,25,51,.329,30.0,28,48,106.5,110.5
Chicago Bulls,25,51,.329,30.0,22,54,102.8,109.8
Orlando Magic,22,53,.293,32.5,26,49,104.0,108.9
Atlanta Hawks,21,55,.276,34.0,25,51,103.5,109.1
Houston Rockets,62,14,.816,—,58,18,113.5,104.2
Golden State Warriors,55,21,.724,7.0,54,22,113.9,107.0
Portland Trail Blazers,47,29,.618,15.0,45,31,106.0,103.2
San Antonio Spurs,44,32,.579,18.0,46,30,102.5,99.4
Oklahoma City Thunder,44,33,.571,18.5,46,31,107.4,104.3
Minnesota Timberwolves,44,33,.571,18.5,44,33,109.7,107.5
New Orleans Pelicans,43,33,.566,19.0,39,37,111.2,110.9
Utah Jazz,43,33,.566,19.0,47,29,103.4,100.1
Los Angeles Clippers,41,35,.539,21.0,40,36,109.3,108.3
Denver Nuggets,41,35,.539,21.0,41,35,110.0,108.8
Los Angeles Lakers,33,42,.440,28.5,34,41,108.5,109.9
Sacramento Kings,24,53,.312,38.5,21,56,99.4,106.8
Dallas Mavericks,23,53,.303,39.0,32,44,102.5,105.0
Memphis Grizzlies,21,55,.276,41.0,23,53,98.8,104.7
Phoenix Suns,19,58,.247,43.5,17,60,103.8,113.5
