Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,63,16,.797,—,65,14,100.5,90.2
Philadelphia 76ers,40,39,.506,23.0,42,37,96.6,95.9
Toronto Raptors,40,39,.506,23.0,48,31,100.5,97.5
New Jersey Nets,32,47,.405,31.0,25,54,95.4,100.8
New York Knicks,23,57,.288,40.5,23,57,96.7,103.2
Detroit Pistons,56,23,.709,—,59,20,97.5,90.2
Cleveland Cavaliers,43,36,.544,13.0,38,41,96.9,97.2
Indiana Pacers,35,44,.443,21.0,36,43,103.6,105.0
Chicago Bulls,31,48,.392,25.0,30,49,96.7,100.0
Milwaukee Bucks,26,53,.329,30.0,22,57,96.5,103.2
Orlando Magic,49,30,.620,—,52,27,104.3,99.3
Washington Wizards,41,38,.519,8.0,38,41,98.7,99.1
Atlanta Hawks,37,42,.468,12.0,36,43,98.2,99.6
Charlotte Bobcats,30,49,.380,19.0,27,52,96.6,101.2
Miami Heat,14,65,.177,35.0,17,62,91.5,100.3
Utah Jazz,52,27,.658,—,57,22,106.3,99.3
Denver Nuggets,48,31,.608,4.0,49,30,110.7,106.8
Portland Trail Blazers,39,40,.494,13.0,36,43,95.0,96.3
Minnesota Timberwolves,20,59,.253,32.0,21,58,95.1,102.2
Seattle SuperSonics,18,62,.225,34.5,18,62,97.2,106.3
Los Angeles Lakers,55,25,.688,—,57,23,108.4,101.5
Phoenix Suns,53,27,.663,2.0,53,27,110.1,105.1
Golden State Warriors,47,32,.595,7.5,45,34,110.7,108.4
Sacramento Kings,37,42,.468,17.5,34,45,102.7,104.8
Los Angeles Clippers,23,56,.291,31.5,21,58,93.8,100.7
New Orleans Hornets,55,24,.696,—,54,25,100.8,95.4
Houston Rockets,54,25,.684,1.0,53,26,96.8,91.8
San Antonio Spurs,54,25,.684,1.0,53,26,95.3,90.4
Dallas Mavericks,50,29,.633,5.0,52,27,100.3,95.7
Memphis Grizzlies,22,57,.278,33.0,24,55,100.6,106.6
