Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,9,3,.750,—,8,4,94.8,90.9
Philadelphia 76ers,7,5,.583,2.0,7,5,86.3,83.8
Orlando Magic,7,6,.538,2.5,8,5,103.9,99.8
Boston Celtics,5,5,.500,3.0,6,4,98.1,94.8
New York Knicks,5,8,.385,4.5,5,8,85.7,89.5
Miami Heat,2,9,.182,6.5,3,8,82.8,88.9
Washington Wizards,2,9,.182,6.5,3,8,92.5,98.4
Milwaukee Bucks,8,1,.889,—,6,3,97.7,94.4
Detroit Pistons,7,4,.636,2.0,8,3,97.2,89.5
Toronto Raptors,8,6,.571,2.5,8,6,94.0,91.8
Indiana Pacers,8,7,.533,3.0,8,7,100.3,99.1
Charlotte Hornets,5,7,.417,4.5,4,8,91.6,96.0
Atlanta Hawks,5,8,.385,5.0,4,9,92.8,97.2
Cleveland Cavaliers,3,10,.231,7.0,3,10,87.9,96.9
Chicago Bulls,1,10,.091,8.0,1,10,83.4,98.8
San Antonio Spurs,9,2,.818,—,9,2,102.5,93.3
Minnesota Timberwolves,9,2,.818,—,9,2,102.3,92.6
Dallas Mavericks,8,5,.615,2.0,6,7,96.8,97.2
Houston Rockets,7,6,.538,3.0,6,7,91.8,93.3
Denver Nuggets,6,7,.462,4.0,6,7,94.2,95.6
Utah Jazz,5,8,.385,5.0,5,8,96.0,100.1
Memphis Grizzlies,1,10,.091,8.0,2,9,90.1,100.9
Los Angeles Lakers,11,1,.917,—,10,2,100.4,90.6
Sacramento Kings,9,3,.750,2.0,10,2,101.4,90.6
Phoenix Suns,7,6,.538,4.5,8,5,98.4,94.4
Portland Trail Blazers,7,7,.500,5.0,7,7,94.1,93.9
Golden State Warriors,6,7,.462,5.5,5,8,92.1,94.5
Seattle SuperSonics,6,8,.429,6.0,6,8,97.1,98.1
Los Angeles Clippers,5,8,.385,6.5,7,6,100.1,99.8
