Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,40,13,.755,—,41,12,117.8,107.6
Toronto Raptors,40,16,.714,1.5,38,18,114.0,108.4
Indiana Pacers,36,19,.655,5.0,37,18,108.5,103.3
Boston Celtics,35,20,.636,6.0,39,16,112.9,106.2
Philadelphia 76ers,34,20,.630,6.5,32,22,115.3,112.1
Brooklyn Nets,29,27,.518,12.5,28,28,111.6,111.8
Charlotte Hornets,26,28,.481,14.5,27,27,111.2,111.1
Miami Heat,25,27,.481,14.5,25,27,105.2,105.6
Detroit Pistons,24,29,.453,16.0,23,30,106.0,107.9
Orlando Magic,23,32,.418,18.0,22,33,104.9,107.9
Washington Wizards,22,32,.407,18.5,22,32,113.4,116.6
Atlanta Hawks,18,36,.333,22.5,15,39,110.7,118.2
Chicago Bulls,12,42,.222,28.5,12,42,102.1,111.3
Cleveland Cavaliers,11,43,.204,29.5,11,43,102.4,113.1
New York Knicks,10,43,.189,30.0,13,40,105.4,114.4
Golden State Warriors,38,15,.717,—,38,15,119.1,111.4
Denver Nuggets,37,17,.685,1.5,35,19,112.0,107.1
Oklahoma City Thunder,35,19,.648,3.5,36,18,115.2,109.7
Portland Trail Blazers,33,21,.611,5.5,32,22,113.3,110.3
Houston Rockets,32,22,.593,6.5,31,23,113.1,110.9
San Antonio Spurs,32,25,.561,8.0,31,26,112.5,111.2
Utah Jazz,31,24,.564,8.0,33,22,108.9,105.8
Los Angeles Clippers,30,26,.536,9.5,28,28,113.6,113.7
Sacramento Kings,28,26,.519,10.5,24,30,113.5,115.1
Los Angeles Lakers,28,27,.509,11.0,26,29,112.1,112.8
Dallas Mavericks,25,28,.472,13.0,28,25,109.1,108.4
Minnesota Timberwolves,25,29,.463,13.5,27,27,111.3,111.4
New Orleans Pelicans,24,31,.436,15.0,30,25,116.2,114.9
Memphis Grizzlies,22,34,.393,17.5,22,34,100.3,103.6
Phoenix Suns,11,45,.196,28.5,13,43,105.9,115.8
