Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,10,4,.714,—,8,6,91.8,89.8
Miami Heat,9,4,.692,0.5,9,4,90.6,84.4
New York Knicks,8,5,.615,1.5,7,6,83.6,83.4
Philadelphia 76ers,8,5,.615,1.5,9,4,87.9,82.7
Boston Celtics,6,5,.545,2.5,6,5,96.6,96.1
Washington Wizards,4,7,.364,4.5,4,7,90.5,94.8
New Jersey Nets,2,10,.167,7.0,4,8,84.7,90.0
Indiana Pacers,9,4,.692,—,8,5,92.8,90.5
Atlanta Hawks,8,5,.615,1.0,9,4,87.6,82.1
Detroit Pistons,8,6,.571,1.5,8,6,89.3,86.9
Milwaukee Bucks,6,5,.545,2.0,7,4,89.8,87.5
Cleveland Cavaliers,5,6,.455,3.0,6,5,86.5,86.4
Toronto Raptors,4,8,.333,4.5,4,8,90.0,94.5
Chicago Bulls,4,10,.286,5.5,4,10,80.9,86.0
Charlotte Hornets,2,9,.182,6.0,2,9,87.2,97.0
Utah Jazz,11,2,.846,—,11,2,94.5,85.2
Minnesota Timberwolves,8,5,.615,3.0,9,4,97.8,92.4
Houston Rockets,8,6,.571,3.5,7,7,92.3,92.1
San Antonio Spurs,6,8,.429,5.5,8,6,87.9,86.1
Denver Nuggets,5,9,.357,6.5,4,10,96.7,102.5
Dallas Mavericks,5,10,.333,7.0,5,10,88.5,92.9
Vancouver Grizzlies,4,9,.308,7.0,4,9,94.7,100.9
Portland Trail Blazers,9,3,.750,—,9,3,95.8,88.3
Los Angeles Lakers,9,6,.600,1.5,10,5,98.3,93.1
Seattle SuperSonics,8,4,.667,1.0,7,5,89.6,88.5
Phoenix Suns,8,5,.615,1.5,7,6,96.8,95.5
Sacramento Kings,6,7,.462,3.5,6,7,98.9,99.9
Golden State Warriors,6,7,.462,3.5,5,8,89.5,92.3
Los Angeles Clippers,0,12,.000,9.0,2,10,88.8,100.8
