Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,38,15,.717,—,35,18,103.4,98.5
Toronto Raptors,35,16,.686,2.0,37,14,111.6,104.2
Cleveland Cavaliers,30,21,.588,7.0,25,26,109.2,109.5
Washington Wizards,30,22,.577,7.5,29,23,107.4,105.5
Indiana Pacers,30,24,.556,8.5,29,25,106.8,105.5
Miami Heat,29,24,.547,9.0,25,28,100.3,101.1
Milwaukee Bucks,28,23,.549,9.0,25,26,104.6,105.1
Philadelphia 76ers,25,25,.500,11.5,27,23,107.5,106.5
Detroit Pistons,25,26,.490,12.0,25,26,102.9,103.1
New York Knicks,23,30,.434,15.0,24,29,104.2,105.6
Charlotte Hornets,22,29,.431,15.0,26,25,106.3,106.0
Brooklyn Nets,19,34,.358,19.0,20,33,105.1,108.7
Chicago Bulls,18,34,.346,19.5,17,35,103.6,109.3
Orlando Magic,15,36,.294,22.0,18,33,105.5,110.4
Atlanta Hawks,15,37,.288,22.5,18,34,103.8,108.5
Golden State Warriors,41,12,.774,—,39,14,115.6,107.7
Houston Rockets,38,13,.745,2.0,38,13,114.0,105.7
San Antonio Spurs,34,21,.618,8.0,33,22,100.9,98.0
Minnesota Timberwolves,34,22,.607,8.5,34,22,109.0,105.7
Oklahoma City Thunder,30,23,.566,11.0,33,20,106.3,102.7
Portland Trail Blazers,29,23,.558,11.5,28,24,104.9,103.6
New Orleans Pelicans,28,24,.538,12.5,26,26,110.8,110.7
Denver Nuggets,28,25,.528,13.0,28,25,106.7,106.0
Los Angeles Clippers,26,25,.510,14.0,26,25,107.7,107.2
Utah Jazz,24,28,.462,16.5,27,25,102.8,102.2
Los Angeles Lakers,20,31,.392,20.0,20,31,106.6,110.1
Memphis Grizzlies,18,33,.353,22.0,21,30,99.8,102.5
Phoenix Suns,18,35,.340,23.0,15,38,104.8,112.1
Dallas Mavericks,17,36,.321,24.0,23,30,101.5,103.6
Sacramento Kings,16,36,.308,24.5,13,39,98.3,106.7
