Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,5,0,1.000,—,4,1,117.0,105.8
Milwaukee Bucks,4,0,1.000,0.5,3,1,119.5,108.5
Detroit Pistons,4,0,1.000,0.5,2,2,116.0,112.8
Boston Celtics,3,2,.600,2.0,3,2,100.0,97.8
Indiana Pacers,3,2,.600,2.0,4,1,110.2,102.0
Brooklyn Nets,2,2,.500,2.5,2,2,105.3,106.5
Atlanta Hawks,2,2,.500,2.5,2,2,117.0,118.0
Miami Heat,2,2,.500,2.5,3,1,109.0,104.0
Orlando Magic,2,3,.400,3.0,1,4,102.8,111.0
Philadelphia 76ers,2,3,.400,3.0,2,3,114.0,116.8
Charlotte Hornets,2,3,.400,3.0,3,2,112.2,110.4
Chicago Bulls,1,3,.250,3.5,1,3,111.3,117.5
Washington Wizards,1,3,.250,3.5,1,3,118.0,124.5
New York Knicks,1,4,.200,4.0,2,3,106.4,110.2
Cleveland Cavaliers,0,5,.000,5.0,1,4,105.4,118.4
New Orleans Pelicans,3,0,1.000,—,3,0,132.0,116.7
Denver Nuggets,4,1,.800,—,4,1,113.2,104.0
Golden State Warriors,4,1,.800,—,4,1,119.4,109.6
Portland Trail Blazers,3,1,.750,0.5,3,1,125.3,116.5
Los Angeles Clippers,2,2,.500,1.5,2,2,107.5,106.8
San Antonio Spurs,2,2,.500,1.5,1,3,114.8,121.8
Utah Jazz,2,2,.500,1.5,2,2,107.5,105.5
Dallas Mavericks,2,2,.500,1.5,1,3,114.8,119.3
Memphis Grizzlies,2,2,.500,1.5,2,2,99.5,102.3
Los Angeles Lakers,2,3,.400,2.0,3,2,125.6,124.4
Minnesota Timberwolves,2,3,.400,2.0,3,2,116.2,115.6
Sacramento Kings,2,3,.400,2.0,2,3,117.2,122.0
Houston Rockets,1,3,.250,2.5,1,3,109.3,115.3
Phoenix Suns,1,3,.250,2.5,1,3,107.0,118.3
Oklahoma City Thunder,0,4,.000,3.5,1,3,101.8,112.0
