Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,21,16,.568,—,22,15,89.3,86.7
Boston Celtics,20,22,.476,3.5,21,21,94.8,95.0
Philadelphia 76ers,18,21,.462,4.0,20,19,89.3,89.2
New York Knicks,17,24,.415,6.0,17,24,91.6,93.5
Miami Heat,16,24,.400,6.5,13,27,86.1,90.5
Washington Wizards,10,28,.263,11.5,11,27,88.3,94.3
Orlando Magic,10,30,.250,12.5,12,28,94.1,99.9
Indiana Pacers,30,11,.732,—,28,13,89.4,84.5
Detroit Pistons,27,13,.675,2.5,27,13,89.9,85.1
Milwaukee Bucks,22,17,.564,7.0,22,17,95.2,93.3
New Orleans Hornets,22,17,.564,7.0,21,18,91.6,90.8
Toronto Raptors,20,17,.541,8.0,16,21,84.6,86.5
Chicago Bulls,12,27,.308,17.0,11,28,89.0,95.4
Cleveland Cavaliers,12,27,.308,17.0,14,25,90.7,94.5
Atlanta Hawks,11,29,.275,18.5,10,30,88.1,95.4
Minnesota Timberwolves,26,11,.703,—,26,11,95.5,89.6
San Antonio Spurs,26,14,.650,1.5,30,10,89.9,83.2
Dallas Mavericks,23,16,.590,4.0,23,16,102.6,100.2
Denver Nuggets,23,18,.561,5.0,23,18,97.0,95.2
Houston Rockets,22,16,.579,4.5,24,14,87.1,83.8
Utah Jazz,21,17,.553,5.5,20,18,91.8,90.9
Memphis Grizzlies,20,18,.526,6.5,21,17,97.3,96.0
Sacramento Kings,28,9,.757,—,28,9,105.1,96.6
Los Angeles Lakers,24,12,.667,3.5,25,11,100.5,95.0
Seattle SuperSonics,19,18,.514,9.0,17,20,97.8,99.0
Los Angeles Clippers,16,20,.444,11.5,15,21,95.7,97.8
Portland Trail Blazers,16,21,.432,12.0,13,24,90.3,94.0
Golden State Warriors,16,23,.410,13.0,16,23,93.1,95.4
Phoenix Suns,14,26,.350,15.5,15,25,93.3,96.8
