Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,34,13,.723,—,31,16,113.8,108.7
Milwaukee Bucks,32,12,.727,0.5,34,10,117.6,107.6
Philadelphia 76ers,30,16,.652,3.5,28,18,115.5,112.1
Indiana Pacers,29,15,.659,3.5,29,15,108.7,103.4
Boston Celtics,26,18,.591,6.5,30,14,111.8,105.7
Brooklyn Nets,23,23,.500,10.5,22,24,111.4,112.0
Miami Heat,21,21,.500,10.5,21,21,106.2,106.1
Charlotte Hornets,21,23,.477,11.5,23,21,112.1,111.4
Detroit Pistons,19,24,.442,13.0,18,25,106.9,109.6
Orlando Magic,19,25,.432,13.5,16,28,103.6,107.5
Washington Wizards,19,26,.422,14.0,18,27,113.2,116.5
Atlanta Hawks,14,30,.318,18.5,12,32,109.9,117.8
New York Knicks,10,34,.227,22.5,11,33,107.1,115.4
Chicago Bulls,10,35,.222,23.0,9,36,101.0,111.4
Cleveland Cavaliers,9,36,.200,24.0,9,36,102.9,113.6
Golden State Warriors,31,14,.689,—,31,14,118.6,112.3
Denver Nuggets,30,14,.682,0.5,28,16,111.0,106.3
Portland Trail Blazers,27,19,.587,4.5,26,20,112.2,110.0
Oklahoma City Thunder,26,18,.591,4.5,28,16,113.4,108.9
San Antonio Spurs,26,20,.565,5.5,27,19,111.7,109.3
Houston Rockets,25,19,.568,5.5,25,19,112.0,110.0
Utah Jazz,25,21,.543,6.5,28,18,108.3,105.1
Los Angeles Lakers,25,21,.543,6.5,25,21,111.9,110.8
Los Angeles Clippers,24,20,.545,6.5,23,21,115.2,114.7
Sacramento Kings,23,22,.511,8.0,21,24,114.2,115.4
Minnesota Timberwolves,21,23,.477,9.5,21,23,111.5,111.9
New Orleans Pelicans,21,24,.467,10.0,25,20,117.5,115.5
Dallas Mavericks,20,24,.455,10.5,22,22,109.8,109.5
Memphis Grizzlies,19,25,.432,11.5,19,25,100.9,103.1
Phoenix Suns,11,35,.239,20.5,12,34,106.0,114.5
