Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Atlanta Hawks,2,0,1.000,—,2,0,110.0,99.5
Philadelphia 76ers,2,0,1.000,—,2,0,112.0,102.0
Miami Heat,2,0,1.000,—,2,0,125.5,113.5
Boston Celtics,2,1,.667,0.5,2,1,107.7,102.7
Toronto Raptors,2,1,.667,0.5,2,1,114.7,106.0
Brooklyn Nets,1,1,.500,1.0,1,1,119.5,118.0
Charlotte Hornets,1,1,.500,1.0,0,2,112.5,123.0
Milwaukee Bucks,1,1,.500,1.0,1,1,121.5,121.0
Cleveland Cavaliers,1,1,.500,1.0,1,1,97.5,96.5
Orlando Magic,1,1,.500,1.0,1,1,96.5,94.0
Detroit Pistons,1,2,.333,1.5,1,2,110.0,114.7
Chicago Bulls,1,2,.333,1.5,1,2,106.3,112.0
Washington Wizards,1,2,.333,1.5,2,1,106.3,105.7
Indiana Pacers,0,2,.000,2.0,0,2,104.5,114.5
New York Knicks,0,3,.000,2.5,1,2,105.0,117.0
Dallas Mavericks,2,0,1.000,—,1,1,115.5,108.0
San Antonio Spurs,2,0,1.000,—,1,1,122.0,116.5
Denver Nuggets,2,0,1.000,—,1,1,108.0,103.5
Minnesota Timberwolves,2,0,1.000,—,2,0,124.0,112.5
Los Angeles Clippers,2,1,.667,0.5,2,1,125.0,118.0
Utah Jazz,2,1,.667,0.5,2,1,99.7,90.3
Phoenix Suns,2,1,.667,0.5,2,1,120.3,108.3
Houston Rockets,1,1,.500,1.0,1,1,118.5,120.0
Portland Trail Blazers,1,1,.500,1.0,1,1,111.0,110.0
Los Angeles Lakers,1,1,.500,1.0,1,1,98.5,99.0
Golden State Warriors,0,1,.000,1.5,0,1,122.0,141.0
Memphis Grizzlies,0,2,.000,2.0,0,2,101.5,115.0
Oklahoma City Thunder,0,2,.000,2.0,0,2,90.0,98.5
New Orleans Pelicans,0,3,.000,2.5,1,2,120.3,126.3
Sacramento Kings,0,3,.000,2.5,0,3,96.0,119.7
