Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,29,12,.707,—,27,14,113.2,108.1
Milwaukee Bucks,27,11,.711,0.5,29,9,117.7,108.2
Indiana Pacers,26,12,.684,1.5,27,11,107.8,101.4
Philadelphia 76ers,26,14,.650,2.5,23,17,114.4,112.2
Boston Celtics,23,15,.605,4.5,26,12,111.8,105.6
Miami Heat,19,18,.514,8.0,20,17,107.2,105.8
Brooklyn Nets,19,21,.475,9.5,19,21,111.0,111.7
Charlotte Hornets,18,20,.474,9.5,20,18,112.8,111.7
Detroit Pistons,17,20,.459,10.0,16,21,107.2,109.4
Orlando Magic,17,21,.447,10.5,15,23,103.6,107.2
Washington Wizards,15,24,.385,13.0,14,25,112.6,116.9
Atlanta Hawks,11,27,.289,16.5,9,29,109.2,118.5
Chicago Bulls,10,29,.256,18.0,9,30,100.4,109.6
New York Knicks,10,29,.256,18.0,11,28,107.8,115.8
Cleveland Cavaliers,8,32,.200,20.5,8,32,101.6,112.1
Denver Nuggets,26,11,.703,—,25,12,110.6,105.2
Golden State Warriors,26,14,.650,1.5,25,15,116.6,112.2
Oklahoma City Thunder,25,13,.658,1.5,26,12,111.9,105.5
Portland Trail Blazers,23,17,.575,4.5,21,19,111.2,110.2
San Antonio Spurs,23,17,.575,4.5,24,16,111.7,108.6
Houston Rockets,22,16,.579,4.5,21,17,110.3,109.0
Los Angeles Clippers,22,16,.579,4.5,20,18,115.9,114.7
Los Angeles Lakers,21,18,.538,6.0,21,18,113.0,111.5
Utah Jazz,20,20,.500,7.5,23,17,108.0,105.7
Sacramento Kings,19,20,.487,8.0,17,22,115.2,117.0
Dallas Mavericks,18,21,.462,9.0,20,19,110.2,109.7
Memphis Grizzlies,18,21,.462,9.0,18,21,101.2,102.6
Minnesota Timberwolves,18,21,.462,9.0,20,19,111.5,111.4
New Orleans Pelicans,18,22,.450,9.5,22,18,116.7,115.1
Phoenix Suns,9,31,.225,18.5,10,30,106.1,115.0
