Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,40,28,.588,—,36,32,93.6,92.8
Philadelphia 76ers,32,37,.464,8.5,30,39,99.6,101.6
Boston Celtics,29,42,.408,12.5,31,40,97.9,99.6
Toronto Raptors,26,44,.371,15.0,30,40,100.7,102.7
New York Knicks,19,50,.275,21.5,20,49,96.0,102.3
Detroit Pistons,55,14,.797,—,51,18,96.6,89.6
Cleveland Cavaliers,41,29,.586,14.5,40,30,97.3,95.2
Indiana Pacers,35,33,.515,19.5,39,29,93.2,91.2
Milwaukee Bucks,35,35,.500,20.5,32,38,97.0,98.1
Chicago Bulls,31,39,.443,24.5,34,36,96.8,97.0
Miami Heat,46,23,.667,—,45,24,100.9,96.3
Washington Wizards,35,33,.515,10.5,37,31,101.6,100.2
Orlando Magic,27,43,.386,19.5,30,40,94.3,96.2
Atlanta Hawks,21,47,.309,24.5,22,46,96.8,102.1
Charlotte Bobcats,19,52,.268,28.0,24,47,96.2,101.0
Denver Nuggets,40,31,.563,—,38,33,101.0,99.8
Utah Jazz,32,37,.464,7.0,26,43,91.1,94.6
Minnesota Timberwolves,29,41,.414,10.5,31,39,91.9,93.2
Seattle SuperSonics,28,41,.406,11.0,25,44,102.2,106.3
Portland Trail Blazers,20,50,.286,19.5,15,55,88.6,97.5
Phoenix Suns,47,21,.691,—,48,20,108.4,101.6
Los Angeles Clippers,41,28,.594,6.5,40,29,97.5,95.4
Los Angeles Lakers,38,34,.528,11.0,40,32,98.8,97.1
Sacramento Kings,35,35,.500,13.0,38,32,98.8,97.6
Golden State Warriors,30,38,.441,17.0,31,37,98.9,99.9
San Antonio Spurs,54,16,.771,—,52,18,95.6,88.6
Dallas Mavericks,54,16,.771,—,51,19,99.4,92.8
Memphis Grizzlies,41,29,.586,13.0,44,26,91.7,88.5
New Orleans/Oklahoma City Hornets,32,36,.471,21.0,29,39,92.3,94.2
Houston Rockets,30,40,.429,24.0,31,39,90.3,91.9
