Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,15,6,.714,—,14,7,100.0,95.0
New York Knicks,14,9,.609,2.0,14,9,91.0,88.2
Orlando Magic,10,10,.500,4.5,10,10,102.6,102.4
Boston Celtics,10,10,.500,4.5,10,10,98.2,98.3
Philadelphia 76ers,11,12,.478,5.0,11,12,89.3,89.6
Washington Wizards,6,17,.261,10.0,6,17,91.5,99.0
New Jersey Nets,5,16,.238,10.0,7,14,94.1,98.9
Charlotte Hornets,13,7,.650,—,14,6,100.9,95.1
Indiana Pacers,13,8,.619,0.5,15,6,101.3,95.2
Toronto Raptors,13,8,.619,0.5,11,10,98.0,96.8
Cleveland Cavaliers,11,9,.550,2.0,10,10,102.1,102.8
Milwaukee Bucks,11,10,.524,2.5,11,10,102.0,101.5
Atlanta Hawks,10,11,.476,3.5,10,11,101.8,101.9
Detroit Pistons,10,12,.455,4.0,11,11,102.9,102.5
Chicago Bulls,2,16,.111,10.0,3,15,86.1,98.1
San Antonio Spurs,16,7,.696,—,17,6,96.3,89.1
Utah Jazz,14,7,.667,1.0,14,7,94.8,90.3
Denver Nuggets,10,11,.476,5.0,8,13,96.5,99.6
Dallas Mavericks,8,15,.348,8.0,8,15,100.5,104.5
Minnesota Timberwolves,7,11,.389,6.5,8,10,95.6,96.9
Houston Rockets,7,16,.304,9.0,9,14,98.5,101.0
Vancouver Grizzlies,4,17,.190,11.0,5,16,93.0,100.7
Los Angeles Lakers,18,5,.783,—,17,6,96.8,89.3
Portland Trail Blazers,17,5,.773,0.5,16,6,95.5,88.8
Seattle SuperSonics,16,6,.727,1.5,12,10,100.5,98.6
Phoenix Suns,14,7,.667,3.0,15,6,100.6,94.5
Sacramento Kings,12,6,.667,3.5,11,7,104.8,100.7
Golden State Warriors,5,16,.238,12.0,5,16,94.3,101.8
Los Angeles Clippers,5,17,.227,12.5,4,18,89.4,98.8
