Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,12,2,.857,—,12,2,106.7,95.1
Brooklyn Nets,5,8,.385,6.5,6,7,100.0,101.0
Boston Celtics,4,8,.333,7.0,5,7,104.7,107.2
New York Knicks,4,11,.267,8.5,5,10,94.8,99.0
Philadelphia 76ers,0,14,.000,12.0,1,13,89.9,105.9
Chicago Bulls,9,5,.643,—,8,6,99.9,97.9
Milwaukee Bucks,7,7,.500,2.0,5,9,95.6,99.4
Cleveland Cavaliers,6,7,.462,2.5,7,6,102.1,100.5
Indiana Pacers,6,8,.429,3.0,6,8,92.4,94.4
Detroit Pistons,3,10,.231,5.5,4,9,92.2,97.1
Washington Wizards,9,3,.750,—,7,5,99.3,95.9
Miami Heat,8,6,.571,2.0,7,7,97.0,96.4
Atlanta Hawks,6,5,.545,2.5,5,6,102.3,102.5
Orlando Magic,6,10,.375,5.0,5,11,95.3,100.1
Charlotte Hornets,4,11,.267,6.5,4,11,94.1,100.3
Portland Trail Blazers,11,3,.786,—,11,3,104.4,95.3
Denver Nuggets,6,7,.462,4.5,6,7,103.1,104.8
Utah Jazz,5,10,.333,6.5,5,10,96.5,101.1
Minnesota Timberwolves,3,9,.250,7.0,3,9,101.1,110.3
Oklahoma City Thunder,3,12,.200,8.5,5,10,89.6,94.9
Golden State Warriors,10,2,.833,—,10,2,106.5,96.4
Phoenix Suns,9,6,.600,2.5,9,6,104.9,102.2
Los Angeles Clippers,8,5,.615,2.5,8,5,103.2,100.5
Sacramento Kings,8,5,.615,2.5,8,5,103.4,100.8
Los Angeles Lakers,3,11,.214,8.0,3,11,102.0,111.6
Memphis Grizzlies,12,2,.857,—,11,3,99.9,92.4
Houston Rockets,11,3,.786,1.0,9,5,96.7,91.7
Dallas Mavericks,10,5,.667,2.5,12,3,109.3,99.6
San Antonio Spurs,9,4,.692,2.5,9,4,97.1,91.3
New Orleans Pelicans,7,5,.583,4.0,8,4,103.9,100.0
