Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,7,2,.778,—,7,2,105.8,98.8
Boston Celtics,5,3,.625,1.5,5,3,100.4,98.1
New York Knicks,5,5,.500,2.5,6,4,92.7,91.2
Philadelphia 76ers,4,5,.444,3.0,5,4,92.4,91.0
Orlando Magic,4,5,.444,3.0,4,5,100.4,102.9
New Jersey Nets,1,7,.125,5.5,3,5,98.3,103.0
Washington Wizards,1,7,.125,5.5,1,7,91.5,103.9
Toronto Raptors,5,2,.714,—,5,2,101.4,94.9
Indiana Pacers,5,3,.625,0.5,5,3,103.5,99.0
Milwaukee Bucks,5,3,.625,0.5,5,3,108.8,105.4
Charlotte Hornets,5,4,.556,1.0,5,4,99.0,98.6
Cleveland Cavaliers,4,3,.571,1.0,4,3,101.4,101.3
Detroit Pistons,3,6,.333,3.0,4,5,103.9,107.2
Atlanta Hawks,2,6,.250,3.5,2,6,99.0,106.1
Chicago Bulls,1,7,.125,4.5,1,7,84.5,99.0
San Antonio Spurs,7,2,.778,—,7,2,94.3,84.3
Utah Jazz,5,3,.625,1.5,5,3,92.9,89.8
Minnesota Timberwolves,3,2,.600,2.0,3,2,99.6,96.0
Dallas Mavericks,4,5,.444,3.0,4,5,107.2,107.9
Vancouver Grizzlies,3,4,.429,3.0,3,4,94.9,96.1
Denver Nuggets,2,5,.286,4.0,2,5,98.3,103.9
Houston Rockets,2,7,.222,5.0,3,6,91.9,96.4
Portland Trail Blazers,8,1,.889,—,8,1,101.3,87.7
Sacramento Kings,4,1,.800,2.0,3,2,102.6,98.8
Los Angeles Lakers,7,2,.778,1.0,6,3,95.3,91.3
Seattle SuperSonics,7,2,.778,1.0,6,3,103.9,100.4
Phoenix Suns,5,4,.556,3.0,6,3,94.3,91.1
Golden State Warriors,2,6,.250,5.5,2,6,96.0,104.5
Los Angeles Clippers,2,6,.250,5.5,2,6,90.6,99.3
