Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,16,7,.696,—,16,7,97.0,92.0
Boston Celtics,15,8,.652,1.0,15,8,96.9,92.7
Washington Wizards,12,12,.500,4.5,11,13,91.0,91.8
Orlando Magic,13,14,.481,5.0,17,10,102.9,98.9
New York Knicks,12,14,.462,5.5,11,15,88.9,91.1
Philadelphia 76ers,10,15,.400,7.0,11,14,86.6,87.8
Miami Heat,5,18,.217,11.0,6,17,82.7,88.8
Milwaukee Bucks,14,8,.636,—,12,10,95.7,95.0
Detroit Pistons,14,9,.609,0.5,15,8,96.6,92.3
Toronto Raptors,14,12,.538,2.0,14,12,93.7,93.0
Indiana Pacers,14,13,.519,2.5,13,14,98.1,98.9
Charlotte Hornets,12,13,.480,3.5,11,14,94.4,96.0
Cleveland Cavaliers,10,15,.400,5.5,9,16,92.0,95.4
Atlanta Hawks,9,16,.360,6.5,8,17,93.7,99.0
Chicago Bulls,4,20,.167,11.0,3,21,83.5,95.0
San Antonio Spurs,19,4,.826,—,18,5,101.2,91.7
Dallas Mavericks,17,9,.654,3.5,15,11,102.3,99.7
Minnesota Timberwolves,16,8,.667,3.5,17,7,102.0,95.7
Utah Jazz,12,14,.462,8.5,12,14,96.4,96.9
Denver Nuggets,9,15,.375,10.5,9,15,94.1,97.1
Houston Rockets,7,20,.259,14.0,8,19,89.3,95.1
Memphis Grizzlies,6,19,.240,14.0,6,19,89.3,97.5
Los Angeles Lakers,19,3,.864,—,18,4,101.0,90.9
Sacramento Kings,19,8,.704,2.5,18,9,100.3,95.2
Los Angeles Clippers,14,11,.560,6.5,15,10,96.6,94.0
Phoenix Suns,14,12,.538,7.0,16,10,99.2,95.6
Portland Trail Blazers,12,12,.500,8.0,12,12,95.2,94.8
Seattle SuperSonics,12,15,.444,9.5,12,15,97.1,98.9
Golden State Warriors,10,16,.385,11.0,9,17,92.7,97.5
