Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,24,6,.800,—,23,7,99.5,91.3
New York Knicks,18,13,.581,6.5,17,14,107.6,106.5
Philadelphia 76ers,13,19,.406,12.0,15,17,96.5,97.2
Toronto Raptors,11,20,.355,13.5,12,19,100.7,104.5
New Jersey Nets,9,23,.281,16.0,10,22,92.8,98.3
Chicago Bulls,20,10,.667,—,20,10,99.7,94.6
Indiana Pacers,13,17,.433,7.0,14,16,97.1,97.9
Milwaukee Bucks,12,18,.400,8.0,12,18,90.3,92.6
Detroit Pistons,11,21,.344,10.0,11,21,96.0,100.1
Cleveland Cavaliers,8,24,.250,13.0,7,25,93.7,102.8
Miami Heat,25,9,.735,—,27,7,101.4,91.9
Atlanta Hawks,21,13,.618,4.0,20,14,96.6,94.5
Orlando Magic,20,12,.625,4.0,21,11,97.3,92.9
Charlotte Bobcats,11,19,.367,12.0,10,20,92.5,97.5
Washington Wizards,8,22,.267,15.0,9,21,96.4,102.7
Utah Jazz,22,10,.688,—,20,12,100.3,97.0
Oklahoma City Thunder,22,11,.667,0.5,19,14,103.8,101.4
Denver Nuggets,18,13,.581,3.5,18,13,106.5,104.5
Portland Trail Blazers,16,16,.500,6.0,16,16,94.7,95.0
Minnesota Timberwolves,8,25,.242,14.5,10,23,103.0,109.6
Los Angeles Lakers,22,10,.688,—,23,9,103.8,97.5
Phoenix Suns,13,17,.433,8.0,13,17,107.5,110.0
Golden State Warriors,12,19,.387,9.5,11,20,101.7,106.2
Los Angeles Clippers,10,23,.303,12.5,12,21,97.1,100.8
Sacramento Kings,6,23,.207,14.5,8,21,94.7,101.3
San Antonio Spurs,27,4,.871,—,24,7,105.9,97.6
Dallas Mavericks,24,6,.800,2.5,21,9,98.7,93.1
New Orleans Hornets,18,14,.563,9.5,18,14,94.3,92.8
Houston Rockets,15,16,.484,12.0,17,14,105.7,104.4
Memphis Grizzlies,14,18,.438,13.5,16,16,99.7,99.8
