Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,53,23,.697,—,51,25,94.9,90.2
Miami Heat,45,30,.600,7.5,45,30,89.0,86.4
New York Knicks,45,30,.600,7.5,45,30,88.5,86.1
Orlando Magic,41,35,.539,12.0,41,35,97.8,96.6
Boston Celtics,34,42,.447,19.0,32,44,94.3,96.4
New Jersey Nets,26,51,.338,27.5,26,51,92.4,97.1
Washington Wizards,18,57,.240,34.5,20,55,92.5,99.2
Milwaukee Bucks,48,28,.632,—,47,29,100.7,97.3
Toronto Raptors,43,33,.566,5.0,45,31,98.0,95.5
Charlotte Hornets,42,34,.553,6.0,44,32,91.6,89.7
Indiana Pacers,35,40,.467,12.5,34,41,91.6,92.6
Detroit Pistons,28,47,.373,19.5,32,43,95.5,97.6
Cleveland Cavaliers,26,49,.347,21.5,24,51,91.7,96.7
Atlanta Hawks,23,52,.307,24.5,25,50,90.6,95.2
Chicago Bulls,12,63,.160,35.5,14,61,87.1,96.6
San Antonio Spurs,53,22,.707,—,58,17,96.5,88.2
Utah Jazz,49,26,.653,4.0,51,24,96.9,91.9
Dallas Mavericks,49,26,.653,4.0,49,26,100.2,95.6
Minnesota Timberwolves,45,30,.600,8.0,44,31,97.0,94.8
Houston Rockets,41,35,.539,12.5,44,32,96.8,94.8
Denver Nuggets,36,40,.474,17.5,31,45,96.3,98.9
Vancouver Grizzlies,22,54,.289,31.5,23,53,91.5,97.4
Sacramento Kings,51,24,.680,—,53,22,101.7,95.5
Los Angeles Lakers,51,26,.662,1.0,46,31,100.1,97.4
Portland Trail Blazers,48,28,.632,3.5,50,26,95.0,90.7
Phoenix Suns,46,29,.613,5.0,45,30,93.9,91.2
Seattle SuperSonics,41,36,.532,11.0,37,40,97.0,97.5
Los Angeles Clippers,28,48,.368,23.5,29,47,91.8,95.2
Golden State Warriors,17,58,.227,34.0,17,58,92.7,101.3
