Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,44,26,.629,—,42,28,94.9,92.2
New York Knicks,43,27,.614,1.0,40,30,92.2,90.2
Philadelphia 76ers,42,28,.600,2.0,39,31,94.8,93.4
Orlando Magic,36,36,.500,9.0,38,34,100.9,100.2
New Jersey Nets,30,40,.429,14.0,35,35,98.2,98.2
Boston Celtics,30,41,.423,14.5,31,40,98.7,100.3
Washington Wizards,25,46,.352,19.5,28,43,96.1,99.3
Indiana Pacers,47,24,.662,—,46,25,101.9,97.6
Toronto Raptors,40,30,.571,6.5,35,35,98.0,97.9
Charlotte Hornets,38,31,.551,8.0,39,30,98.4,96.4
Detroit Pistons,36,33,.522,10.0,37,32,104.2,103.0
Milwaukee Bucks,33,37,.471,13.5,34,36,101.2,101.5
Cleveland Cavaliers,27,43,.386,19.5,26,44,96.8,100.6
Atlanta Hawks,26,44,.371,20.5,26,44,94.9,98.5
Chicago Bulls,14,55,.203,32.0,12,57,84.4,94.1
Utah Jazz,47,22,.681,—,46,23,96.2,91.8
San Antonio Spurs,46,25,.648,2.0,51,20,96.0,89.7
Minnesota Timberwolves,43,27,.614,4.5,42,28,98.6,95.9
Dallas Mavericks,31,40,.437,17.0,32,39,100.9,102.2
Denver Nuggets,28,43,.394,20.0,29,42,98.2,100.8
Houston Rockets,27,44,.380,21.0,32,39,98.5,99.8
Vancouver Grizzlies,19,50,.275,28.0,22,47,93.6,99.0
Los Angeles Lakers,59,12,.831,—,57,14,100.7,91.3
Portland Trail Blazers,51,19,.729,7.5,50,20,97.4,91.2
Phoenix Suns,45,25,.643,13.5,48,22,99.0,93.7
Sacramento Kings,41,29,.586,17.5,43,27,105.1,101.5
Seattle SuperSonics,40,30,.571,18.5,38,32,97.8,96.8
Golden State Warriors,17,54,.239,42.0,17,54,94.8,103.2
Los Angeles Clippers,14,58,.194,45.5,11,61,91.5,103.2
