Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,11,2,.846,—,9,4,110.8,103.4
Atlanta Hawks,10,5,.667,2.0,10,5,104.4,98.7
Boston Celtics,9,6,.600,3.0,8,7,104.1,103.0
Chicago Bulls,9,6,.600,3.0,10,5,105.3,99.7
Toronto Raptors,9,6,.600,3.0,9,6,108.5,105.3
Charlotte Hornets,8,6,.571,3.5,8,6,105.4,102.8
New York Knicks,7,7,.500,4.5,6,8,102.7,105.9
Indiana Pacers,7,9,.438,5.5,6,10,103.4,107.8
Detroit Pistons,7,9,.438,5.5,9,7,97.4,96.5
Milwaukee Bucks,6,7,.462,5.0,6,7,101.7,102.6
Orlando Magic,6,9,.400,6.0,4,11,91.9,98.9
Washington Wizards,4,9,.308,7.0,5,8,102.8,105.6
Brooklyn Nets,4,10,.286,7.5,4,10,105.4,113.1
Miami Heat,4,10,.286,7.5,6,8,95.1,97.6
Philadelphia 76ers,4,11,.267,8.0,3,12,98.1,106.9
Los Angeles Clippers,14,2,.875,—,14,2,110.9,97.1
Golden State Warriors,13,2,.867,0.5,12,3,119.2,106.7
San Antonio Spurs,12,3,.800,1.5,10,5,103.6,98.3
Memphis Grizzlies,10,5,.667,3.5,8,7,97.9,96.7
Houston Rockets,9,6,.600,4.5,9,6,107.9,105.0
Utah Jazz,8,8,.500,6.0,9,7,96.8,94.4
Oklahoma City Thunder,8,8,.500,6.0,8,8,105.3,105.0
Los Angeles Lakers,8,8,.500,6.0,7,9,109.6,112.1
Portland Trail Blazers,8,9,.471,6.5,6,11,108.9,113.4
Denver Nuggets,6,9,.400,7.5,6,9,104.7,107.0
Sacramento Kings,6,9,.400,7.5,6,9,102.4,104.7
New Orleans Pelicans,6,10,.375,8.0,7,9,104.0,106.0
Phoenix Suns,5,11,.313,9.0,5,11,106.9,112.6
Minnesota Timberwolves,4,10,.286,9.0,7,7,103.5,104.0
Dallas Mavericks,2,12,.143,11.0,3,11,91.6,99.8
