Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,52,30,.634,—,53,29,96.2,92.0
Boston Celtics,49,33,.598,3.0,48,34,96.4,94.1
Orlando Magic,44,38,.537,8.0,46,36,100.5,98.9
Philadelphia 76ers,43,39,.524,9.0,46,36,91.0,89.4
Washington Wizards,37,45,.451,15.0,37,45,92.8,94.2
Miami Heat,36,46,.439,16.0,36,46,87.2,88.7
New York Knicks,30,52,.366,22.0,29,53,91.6,95.6
Detroit Pistons,50,32,.610,—,48,34,94.3,92.2
Charlotte Hornets,44,38,.537,6.0,44,38,93.9,92.9
Indiana Pacers,42,40,.512,8.0,42,40,96.8,96.5
Toronto Raptors,42,40,.512,8.0,40,42,91.4,91.8
Milwaukee Bucks,41,41,.500,9.0,40,42,97.5,97.7
Atlanta Hawks,33,49,.402,17.0,29,53,94.0,98.3
Cleveland Cavaliers,29,53,.354,21.0,31,51,95.3,98.6
Chicago Bulls,21,61,.256,29.0,18,64,89.5,98.0
San Antonio Spurs,58,24,.707,—,59,23,96.7,90.5
Dallas Mavericks,57,25,.695,1.0,53,29,105.2,101.0
Minnesota Timberwolves,50,32,.610,8.0,51,31,99.3,96.0
Utah Jazz,44,38,.537,14.0,44,38,96.0,95.1
Houston Rockets,28,54,.341,30.0,27,55,92.3,97.2
Denver Nuggets,27,55,.329,31.0,24,58,92.2,98.0
Memphis Grizzlies,23,59,.280,35.0,20,62,89.9,97.3
Sacramento Kings,61,21,.744,—,61,21,104.6,97.0
Los Angeles Lakers,58,24,.707,3.0,60,22,101.3,94.1
Portland Trail Blazers,49,33,.598,12.0,50,32,96.6,93.7
Seattle SuperSonics,45,37,.549,16.0,50,32,97.7,94.7
Los Angeles Clippers,39,43,.476,22.0,40,42,95.7,96.1
Phoenix Suns,36,46,.439,25.0,39,43,95.1,95.8
Golden State Warriors,21,61,.256,40.0,26,56,97.7,103.1
