Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,27,11,.711,—,29,9,98.1,89.8
Boston Celtics,21,17,.553,6.0,19,19,94.6,94.3
Philadelphia 76ers,20,18,.526,7.0,19,19,94.4,94.2
Washington Wizards,20,19,.513,7.5,22,17,92.4,90.7
Orlando Magic,20,21,.488,8.5,18,23,97.0,98.7
New York Knicks,14,22,.389,12.0,15,21,93.3,95.3
Miami Heat,13,26,.333,14.5,13,26,84.9,89.3
Indiana Pacers,28,10,.737,—,26,12,99.2,93.7
Detroit Pistons,25,12,.676,2.5,23,14,90.1,86.6
New Orleans Hornets,20,20,.500,9.0,22,18,93.6,92.4
Milwaukee Bucks,18,20,.474,10.0,19,19,98.6,98.8
Atlanta Hawks,14,24,.368,14.0,12,26,91.6,96.6
Chicago Bulls,14,24,.368,14.0,12,26,93.4,98.3
Toronto Raptors,10,29,.256,18.5,9,30,88.1,95.5
Cleveland Cavaliers,8,32,.200,21.0,7,33,89.9,100.7
Dallas Mavericks,31,6,.838,—,30,7,102.5,92.0
San Antonio Spurs,24,14,.632,7.5,25,13,92.8,88.9
Utah Jazz,23,15,.605,8.5,25,13,96.0,91.3
Houston Rockets,22,15,.595,9.0,23,14,91.8,88.8
Minnesota Timberwolves,21,17,.553,10.5,20,18,96.2,95.6
Memphis Grizzlies,12,26,.316,19.5,12,26,95.6,100.6
Denver Nuggets,9,29,.237,22.5,8,30,80.7,88.4
Sacramento Kings,29,10,.744,—,30,9,100.7,92.1
Phoenix Suns,24,16,.600,5.5,22,18,92.4,91.3
Portland Trail Blazers,23,14,.622,5.0,22,15,93.0,90.7
Los Angeles Lakers,18,20,.474,10.5,19,19,96.7,96.4
Seattle SuperSonics,16,21,.432,12.0,17,20,92.0,92.8
Golden State Warriors,16,22,.421,12.5,18,20,99.1,99.8
Los Angeles Clippers,14,24,.368,14.5,14,24,91.6,95.5
