Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,9,3,.750,—,8,4,105.1,98.8
Boston Celtics,7,6,.538,2.5,6,7,100.7,100.8
Orlando Magic,6,6,.500,3.0,5,7,101.3,102.7
New York Knicks,6,7,.462,3.5,7,6,91.5,91.3
Philadelphia 76ers,6,8,.429,4.0,8,6,93.8,92.1
Washington Wizards,4,9,.308,5.5,3,10,91.4,100.6
New Jersey Nets,2,11,.154,7.5,4,9,95.5,101.9
Charlotte Hornets,8,5,.615,—,9,4,99.8,95.2
Milwaukee Bucks,8,5,.615,—,7,6,106.1,104.8
Toronto Raptors,8,5,.615,—,8,5,98.8,96.0
Indiana Pacers,7,6,.538,1.0,8,5,101.8,98.7
Detroit Pistons,7,6,.538,1.0,7,6,103.8,103.0
Cleveland Cavaliers,5,6,.455,2.0,4,7,98.5,102.1
Atlanta Hawks,4,9,.308,4.0,5,8,99.6,103.6
Chicago Bulls,1,11,.083,6.5,1,11,85.8,99.4
San Antonio Spurs,11,3,.786,—,12,2,97.1,86.8
Utah Jazz,7,6,.538,3.5,7,6,93.5,91.5
Denver Nuggets,6,5,.545,3.5,6,5,99.9,98.5
Minnesota Timberwolves,5,5,.500,4.0,6,4,97.1,95.5
Dallas Mavericks,4,9,.308,6.5,4,9,103.7,108.5
Vancouver Grizzlies,3,9,.250,7.0,3,9,91.6,97.6
Houston Rockets,3,11,.214,8.0,5,9,96.9,100.4
Sacramento Kings,9,1,.900,—,8,2,108.3,99.0
Portland Trail Blazers,12,2,.857,-1.0,11,3,99.1,89.1
Seattle SuperSonics,10,3,.769,0.5,7,6,103.0,100.8
Los Angeles Lakers,10,4,.714,1.0,9,5,95.6,91.6
Phoenix Suns,8,4,.667,2.0,8,4,94.8,90.0
Los Angeles Clippers,4,8,.333,6.0,4,8,93.0,98.5
Golden State Warriors,2,9,.182,7.5,2,9,93.3,103.5
