Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,13,2,.867,—,12,3,112.0,102.8
Toronto Raptors,11,6,.647,3.0,11,6,109.1,104.3
Chicago Bulls,10,6,.625,3.5,11,5,105.3,99.0
Boston Celtics,10,7,.588,4.0,9,8,104.5,103.4
Charlotte Hornets,10,7,.588,4.0,10,7,105.7,102.3
Atlanta Hawks,10,8,.556,4.5,10,8,101.6,99.4
Indiana Pacers,9,9,.500,5.5,8,10,103.5,105.1
New York Knicks,8,9,.471,6.0,7,10,103.3,106.6
Detroit Pistons,8,10,.444,6.5,9,9,97.5,97.1
Milwaukee Bucks,7,8,.467,6.0,7,8,101.7,102.3
Washington Wizards,6,10,.375,7.5,7,9,102.0,104.4
Orlando Magic,6,11,.353,8.0,5,12,92.1,98.9
Miami Heat,5,12,.294,9.0,7,10,96.1,98.2
Brooklyn Nets,4,12,.250,9.5,4,12,104.9,114.0
Philadelphia 76ers,4,14,.222,10.5,4,14,97.9,107.9
Golden State Warriors,16,2,.889,—,15,3,117.6,104.9
San Antonio Spurs,14,3,.824,1.5,12,5,104.4,98.6
Los Angeles Clippers,14,4,.778,2.0,15,3,107.8,97.4
Houston Rockets,11,6,.647,4.5,11,6,109.8,105.5
Memphis Grizzlies,11,7,.611,5.0,9,9,96.9,97.3
Oklahoma City Thunder,11,8,.579,5.5,11,8,107.1,105.3
Utah Jazz,10,8,.556,6.0,12,6,97.5,93.4
Los Angeles Lakers,9,9,.500,7.0,7,11,108.2,110.9
Portland Trail Blazers,9,10,.474,7.5,7,12,109.7,113.7
Denver Nuggets,7,10,.412,8.5,7,10,107.0,108.9
Sacramento Kings,7,11,.389,9.0,8,10,103.2,105.2
New Orleans Pelicans,6,12,.333,10.0,7,11,102.7,105.9
Minnesota Timberwolves,5,12,.294,10.5,8,9,103.1,104.0
Phoenix Suns,5,13,.278,11.0,6,12,106.1,112.2
Dallas Mavericks,3,13,.188,12.0,3,13,91.5,100.4
