Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,18,8,.692,—,21,5,96.4,87.2
Boston Celtics,14,11,.560,3.5,16,9,90.6,86.6
New York Knicks,11,15,.423,7.0,14,12,95.5,94.9
New Jersey Nets,8,19,.296,10.5,7,20,92.4,99.5
Toronto Raptors,8,19,.296,10.5,7,20,88.1,94.4
Chicago Bulls,22,6,.786,—,23,5,97.4,87.7
Indiana Pacers,17,8,.680,3.5,15,10,94.2,91.3
Milwaukee Bucks,11,14,.440,9.5,12,13,94.8,95.8
Cleveland Cavaliers,10,14,.417,10.0,9,15,93.6,96.9
Detroit Pistons,7,20,.259,14.5,5,22,86.7,95.7
Miami Heat,19,7,.731,—,19,7,102.8,95.6
Atlanta Hawks,17,9,.654,2.0,17,9,96.1,91.3
Orlando Magic,16,10,.615,3.0,14,12,92.9,91.6
Washington Wizards,5,21,.192,14.0,5,21,90.1,100.0
Charlotte Bobcats,3,22,.120,15.5,3,22,87.2,100.8
Oklahoma City Thunder,20,6,.769,—,17,9,101.2,96.8
Denver Nuggets,15,12,.556,5.5,17,10,103.6,99.9
Portland Trail Blazers,14,12,.538,6.0,18,8,98.5,92.9
Utah Jazz,13,11,.542,6.0,12,12,97.0,97.2
Minnesota Timberwolves,13,13,.500,7.0,14,12,96.2,94.8
Los Angeles Clippers,15,8,.652,—,13,10,99.0,97.3
Los Angeles Lakers,15,11,.577,1.5,15,11,93.0,90.8
Phoenix Suns,11,15,.423,5.5,10,16,93.2,96.5
Sacramento Kings,10,16,.385,6.5,6,20,92.3,100.6
Golden State Warriors,9,14,.391,6.0,10,13,99.0,100.9
San Antonio Spurs,18,9,.667,—,18,9,97.8,93.4
Houston Rockets,16,11,.593,2.0,16,11,98.2,96.0
Dallas Mavericks,15,11,.577,2.5,16,10,94.2,91.3
Memphis Grizzlies,13,13,.500,4.5,14,12,92.5,91.7
New Orleans Hornets,4,22,.154,13.5,7,19,87.2,93.3
