Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,39,20,.661,—,40,19,97.2,92.4
Boston Celtics,32,27,.542,7.0,31,28,95.3,94.7
Orlando Magic,31,29,.517,8.5,35,25,100.8,98.6
Philadelphia 76ers,30,29,.508,9.0,33,26,90.8,89.4
Washington Wizards,29,30,.492,10.0,27,32,92.5,93.4
Miami Heat,26,32,.448,12.5,26,32,87.1,88.4
New York Knicks,22,36,.379,16.5,21,37,91.0,95.0
Detroit Pistons,34,24,.586,—,33,25,93.4,91.5
Milwaukee Bucks,34,25,.576,0.5,32,27,98.2,96.8
Indiana Pacers,30,30,.500,5.0,29,31,96.9,97.2
Charlotte Hornets,29,30,.492,5.5,31,28,93.7,93.2
Toronto Raptors,29,33,.468,7.0,28,34,91.1,92.2
Atlanta Hawks,22,38,.367,13.0,18,42,92.9,98.8
Cleveland Cavaliers,22,38,.367,13.0,23,37,94.7,97.8
Chicago Bulls,16,44,.267,19.0,13,47,87.5,95.7
Dallas Mavericks,42,18,.700,—,37,23,104.6,101.3
Minnesota Timberwolves,40,20,.667,2.0,39,21,100.8,96.2
San Antonio Spurs,39,21,.650,3.0,41,19,97.1,92.0
Utah Jazz,33,26,.559,8.5,33,26,96.4,94.9
Houston Rockets,22,37,.373,19.5,22,37,92.7,96.3
Denver Nuggets,17,40,.298,23.5,17,40,92.9,98.8
Memphis Grizzlies,15,45,.250,27.0,13,47,88.9,97.5
Sacramento Kings,42,17,.712,—,42,17,103.8,97.6
Los Angeles Lakers,42,17,.712,—,45,14,101.0,93.0
Portland Trail Blazers,36,24,.600,6.5,36,24,96.5,93.6
Seattle SuperSonics,34,27,.557,9.0,37,24,97.9,94.8
Los Angeles Clippers,30,30,.500,12.5,29,31,95.8,96.2
Phoenix Suns,28,32,.467,14.5,30,30,96.5,96.3
Golden State Warriors,16,42,.276,25.5,19,39,96.1,101.0
