Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,12,4,.750,—,10,6,90.5,87.5
Miami Heat,10,4,.714,1.0,10,4,90.2,84.4
Philadelphia 76ers,10,5,.667,1.5,11,4,89.9,83.5
New York Knicks,9,6,.600,2.5,8,7,83.7,83.1
Boston Celtics,6,7,.462,4.5,6,7,96.8,97.8
Washington Wizards,5,9,.357,6.0,5,9,91.3,95.0
New Jersey Nets,3,11,.214,8.0,4,10,85.8,90.8
Indiana Pacers,11,4,.733,—,9,6,93.4,90.2
Detroit Pistons,9,6,.600,2.0,10,5,90.5,86.3
Milwaukee Bucks,8,5,.615,2.0,9,4,91.4,86.6
Atlanta Hawks,8,7,.533,3.0,9,6,85.5,82.3
Cleveland Cavaliers,6,7,.462,4.0,7,6,88.2,87.2
Toronto Raptors,4,9,.308,6.0,4,9,89.8,94.2
Chicago Bulls,4,12,.250,7.5,4,12,81.1,88.4
Charlotte Hornets,3,10,.231,7.0,2,11,86.6,96.0
Utah Jazz,12,3,.800,—,12,3,95.8,86.4
Minnesota Timberwolves,9,5,.643,2.5,10,4,97.2,91.4
Houston Rockets,8,7,.533,4.0,7,8,91.6,92.5
San Antonio Spurs,7,8,.467,5.0,9,6,88.6,85.9
Dallas Mavericks,6,10,.375,6.5,6,10,90.0,93.3
Denver Nuggets,5,10,.333,7.0,5,10,95.7,101.5
Vancouver Grizzlies,4,11,.267,8.0,4,11,94.5,102.1
Portland Trail Blazers,11,3,.786,—,10,4,96.3,89.4
Los Angeles Lakers,11,6,.647,1.5,12,5,98.4,93.1
Seattle SuperSonics,9,4,.692,1.5,7,6,90.8,89.5
Phoenix Suns,8,7,.533,3.5,8,7,96.3,96.0
Sacramento Kings,7,9,.438,5.0,8,8,99.5,100.1
Golden State Warriors,6,9,.400,5.5,5,10,88.0,93.0
Los Angeles Clippers,0,13,.000,10.5,2,11,89.6,101.7
