Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,49,31,.613,—,56,24,95.8,90.2
Philadelphia 76ers,47,32,.595,1.5,46,33,96.7,94.4
Boston Celtics,42,38,.525,7.0,38,42,92.6,93.2
Orlando Magic,42,38,.525,7.0,41,39,98.8,98.4
Washington Wizards,37,43,.463,12.0,38,42,91.7,92.3
New York Knicks,36,44,.450,13.0,36,44,95.9,97.3
Miami Heat,24,56,.300,25.0,25,55,85.3,90.5
Detroit Pistons,48,31,.608,—,51,28,91.2,87.3
Indiana Pacers,46,33,.582,2.0,49,30,96.7,93.3
New Orleans Hornets,44,35,.557,4.0,45,34,94.0,92.2
Milwaukee Bucks,40,40,.500,8.5,40,40,99.5,99.4
Atlanta Hawks,34,46,.425,14.5,30,50,94.2,97.9
Chicago Bulls,29,51,.363,19.5,26,54,94.7,99.8
Toronto Raptors,24,56,.300,24.5,24,56,90.9,96.7
Cleveland Cavaliers,16,64,.200,32.5,15,65,91.4,101.4
San Antonio Spurs,59,20,.747,—,56,23,96.3,90.4
Dallas Mavericks,58,22,.725,1.5,60,20,103.0,95.4
Minnesota Timberwolves,49,31,.613,10.5,45,35,97.9,96.2
Utah Jazz,47,33,.588,12.5,48,32,94.9,92.3
Houston Rockets,41,39,.513,18.5,44,36,93.8,92.5
Memphis Grizzlies,28,51,.354,31.0,31,48,97.7,100.7
Denver Nuggets,17,63,.213,42.5,17,63,83.9,92.1
Sacramento Kings,58,23,.716,—,58,23,101.8,95.4
Portland Trail Blazers,48,31,.608,9.0,47,32,94.8,92.2
Los Angeles Lakers,48,31,.608,9.0,45,34,99.8,97.8
Phoenix Suns,43,36,.544,14.0,44,35,95.8,94.3
Seattle SuperSonics,39,41,.488,18.5,39,41,92.1,92.3
Golden State Warriors,38,42,.475,19.5,37,43,102.2,103.2
Los Angeles Clippers,25,55,.313,32.5,27,53,93.3,97.8
