Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,33,17,.660,—,34,16,96.8,91.9
Boston Celtics,30,22,.577,4.0,29,23,95.7,94.2
Washington Wizards,27,23,.540,6.0,24,26,92.3,92.9
Orlando Magic,26,25,.510,7.5,29,22,100.3,98.2
Philadelphia 76ers,25,25,.500,8.0,27,23,90.1,88.9
Miami Heat,20,29,.408,12.5,20,29,86.4,88.6
New York Knicks,20,30,.400,13.0,19,31,90.8,94.1
Toronto Raptors,29,24,.547,—,26,27,92.2,92.2
Milwaukee Bucks,28,21,.571,-1.0,26,23,98.2,97.3
Detroit Pistons,28,22,.560,-0.5,28,22,93.7,92.3
Charlotte Hornets,25,25,.500,2.5,25,25,94.2,93.9
Indiana Pacers,25,27,.481,3.5,24,28,96.8,97.7
Atlanta Hawks,18,33,.353,10.0,15,36,93.6,100.0
Cleveland Cavaliers,17,33,.340,10.5,18,32,93.7,97.5
Chicago Bulls,12,38,.240,15.5,10,40,86.2,94.8
Dallas Mavericks,36,15,.706,—,32,19,105.0,101.4
Minnesota Timberwolves,34,17,.667,2.0,33,18,101.1,96.7
San Antonio Spurs,33,18,.647,3.0,35,16,96.9,91.7
Utah Jazz,28,24,.538,8.5,27,25,95.8,95.1
Houston Rockets,17,33,.340,18.5,19,31,92.4,96.0
Denver Nuggets,16,32,.333,18.5,16,32,93.4,98.2
Memphis Grizzlies,14,37,.275,22.0,12,39,90.4,98.0
Sacramento Kings,39,12,.765,—,38,13,104.3,96.7
Los Angeles Lakers,35,14,.714,3.0,38,11,101.0,92.4
Portland Trail Blazers,26,24,.520,12.5,29,21,96.3,94.3
Seattle SuperSonics,25,25,.500,13.5,27,23,97.5,96.1
Phoenix Suns,25,26,.490,14.0,27,24,97.7,96.9
Los Angeles Clippers,25,27,.481,14.5,24,28,95.9,96.8
Golden State Warriors,15,33,.313,22.5,17,31,95.0,99.4
