Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,23,6,.793,—,20,9,103.2,97.3
Cleveland Cavaliers,19,8,.704,3.0,16,11,110.5,107.2
Toronto Raptors,17,8,.680,4.0,18,7,110.5,103.2
Milwaukee Bucks,15,10,.600,6.0,13,12,103.9,103.8
Indiana Pacers,16,11,.593,6.0,15,12,109.0,107.5
Washington Wizards,14,12,.538,7.5,15,11,106.4,104.0
Detroit Pistons,14,12,.538,7.5,14,12,103.2,102.2
Miami Heat,13,13,.500,8.5,11,15,100.5,102.8
Philadelphia 76ers,13,13,.500,8.5,13,13,108.2,108.8
New York Knicks,13,13,.500,8.5,13,13,104.0,103.8
Brooklyn Nets,10,15,.400,11.0,10,15,108.6,111.1
Orlando Magic,11,17,.393,11.5,11,17,107.0,110.8
Charlotte Hornets,10,16,.385,11.5,12,14,105.1,106.7
Atlanta Hawks,6,20,.231,15.5,9,17,103.5,108.8
Chicago Bulls,6,20,.231,15.5,6,20,97.3,106.0
Houston Rockets,21,4,.840,—,20,5,115.0,104.0
Golden State Warriors,22,6,.786,0.5,22,6,117.0,106.0
San Antonio Spurs,19,8,.704,3.0,17,10,101.5,97.6
Minnesota Timberwolves,16,11,.593,6.0,14,13,107.1,106.3
Denver Nuggets,14,12,.538,7.5,13,13,107.3,107.7
New Orleans Pelicans,14,14,.500,8.5,13,15,110.7,111.6
Portland Trail Blazers,13,13,.500,8.5,15,11,103.3,101.6
Utah Jazz,13,14,.481,9.0,16,11,103.1,99.9
Oklahoma City Thunder,12,14,.462,9.5,15,11,101.8,99.6
Los Angeles Clippers,10,15,.400,11.0,11,14,104.9,107.2
Los Angeles Lakers,10,15,.400,11.0,10,15,106.0,108.7
Phoenix Suns,9,19,.321,13.5,8,20,107.1,115.0
Sacramento Kings,8,18,.308,13.5,6,20,96.1,105.5
Memphis Grizzlies,8,19,.296,14.0,10,17,97.6,101.8
Dallas Mavericks,7,20,.259,15.0,10,17,100.1,103.5
