Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,17,9,.654,—,17,9,96.4,92.7
Boston Celtics,17,9,.654,—,16,10,96.0,92.4
Washington Wizards,14,13,.519,3.5,13,14,91.0,91.2
New York Knicks,13,15,.464,5.0,12,16,89.3,91.1
Orlando Magic,13,17,.433,6.0,17,13,100.5,98.5
Philadelphia 76ers,12,16,.429,6.0,14,14,87.2,87.5
Miami Heat,5,20,.200,11.5,7,18,82.4,88.4
Milwaukee Bucks,16,9,.640,—,14,11,96.9,95.7
Indiana Pacers,17,13,.567,1.5,15,15,98.3,98.3
Toronto Raptors,15,13,.536,2.5,15,13,93.3,92.7
Detroit Pistons,14,11,.560,2.0,15,10,95.6,93.0
Charlotte Hornets,13,15,.464,4.5,12,16,94.1,96.0
Cleveland Cavaliers,11,17,.393,6.5,11,17,92.0,95.3
Atlanta Hawks,10,18,.357,7.5,9,19,93.7,98.8
Chicago Bulls,4,22,.154,12.5,3,23,83.2,95.5
San Antonio Spurs,20,6,.769,—,21,5,101.9,92.7
Minnesota Timberwolves,19,8,.704,1.5,19,8,101.1,94.5
Dallas Mavericks,19,9,.679,2.0,17,11,103.2,99.9
Utah Jazz,14,15,.483,7.5,15,14,96.6,96.3
Denver Nuggets,9,18,.333,11.5,9,18,93.5,97.7
Memphis Grizzlies,8,20,.286,13.0,8,20,90.5,97.0
Houston Rockets,8,21,.276,13.5,9,20,90.3,95.7
Los Angeles Lakers,20,5,.800,—,19,6,100.4,91.8
Sacramento Kings,21,9,.700,1.5,21,9,100.5,94.9
Phoenix Suns,16,13,.552,6.0,17,12,99.3,96.6
Los Angeles Clippers,15,12,.556,6.0,16,11,96.4,93.9
Seattle SuperSonics,14,15,.483,8.0,14,15,98.3,98.9
Portland Trail Blazers,13,14,.481,8.0,13,14,93.8,94.4
Golden State Warriors,12,17,.414,10.0,11,18,93.9,97.8
