Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,2,1,.667,—,3,0,89.7,78.7
Boston Celtics,2,1,.667,—,2,1,93.7,87.7
Philadelphia 76ers,1,2,.333,1.0,1,2,89.3,92.7
Washington Wizards,1,2,.333,1.0,2,1,87.7,84.7
Orlando Magic,1,2,.333,1.0,1,2,89.3,93.0
New York Knicks,0,2,.000,1.5,0,2,78.5,85.5
Miami Heat,0,3,.000,2.0,0,3,76.7,93.3
New Orleans Hornets,3,0,1.000,—,2,1,95.0,90.3
Indiana Pacers,2,1,.667,1.0,1,2,90.3,93.0
Detroit Pistons,2,1,.667,1.0,2,1,92.0,85.0
Milwaukee Bucks,2,1,.667,1.0,3,0,93.3,80.7
Toronto Raptors,2,1,.667,1.0,1,2,76.0,79.7
Chicago Bulls,1,2,.333,2.0,0,3,80.7,97.0
Atlanta Hawks,0,3,.000,3.0,1,2,92.0,97.0
Cleveland Cavaliers,0,3,.000,3.0,0,3,87.7,101.7
Minnesota Timberwolves,2,1,.667,—,2,1,76.3,76.3
Dallas Mavericks,2,1,.667,—,2,1,105.0,99.3
San Antonio Spurs,2,1,.667,—,2,1,80.3,78.7
Denver Nuggets,2,1,.667,—,2,1,91.3,87.3
Houston Rockets,1,1,.500,0.5,1,1,86.5,82.0
Memphis Grizzlies,1,1,.500,0.5,1,1,85.0,82.0
Utah Jazz,1,1,.500,0.5,0,2,100.5,109.5
Los Angeles Lakers,2,0,1.000,—,2,0,106.0,96.0
Seattle SuperSonics,2,0,1.000,—,2,0,116.5,102.5
Sacramento Kings,2,1,.667,0.5,2,1,98.0,96.7
Portland Trail Blazers,1,1,.500,1.0,1,1,98.0,92.0
Golden State Warriors,1,1,.500,1.0,1,1,95.5,92.5
Phoenix Suns,1,2,.333,1.5,2,1,92.0,90.7
Los Angeles Clippers,0,2,.000,2.0,0,2,102.5,116.5
