Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,26,20,.565,—,27,19,89.0,86.6
New York Knicks,23,27,.460,5.0,22,28,91.1,92.4
Boston Celtics,22,27,.449,5.5,23,26,94.4,95.5
Miami Heat,21,28,.429,6.5,20,29,86.8,89.1
Philadelphia 76ers,20,29,.408,7.5,22,27,88.7,90.0
Washington Wizards,14,32,.304,12.0,15,31,89.8,94.5
Orlando Magic,13,37,.260,15.0,16,34,94.7,100.1
Indiana Pacers,36,14,.720,—,34,16,89.6,84.9
Detroit Pistons,33,17,.660,3.0,32,18,89.4,85.6
Milwaukee Bucks,26,21,.553,8.5,26,21,95.6,93.9
New Orleans Hornets,26,22,.542,9.0,23,25,90.8,91.2
Toronto Raptors,22,24,.478,12.0,19,27,85.0,87.1
Cleveland Cavaliers,19,29,.396,16.0,19,29,91.6,94.4
Atlanta Hawks,15,34,.306,20.5,14,35,88.5,94.2
Chicago Bulls,13,36,.265,22.5,13,36,89.6,96.6
Minnesota Timberwolves,34,13,.723,—,32,15,95.7,90.4
San Antonio Spurs,32,18,.640,3.5,37,13,89.8,83.3
Dallas Mavericks,30,18,.625,4.5,29,19,103.1,99.8
Denver Nuggets,29,21,.580,6.5,29,21,97.4,95.0
Houston Rockets,26,21,.553,8.0,28,19,86.9,84.3
Memphis Grizzlies,26,21,.553,8.0,26,21,96.1,94.4
Utah Jazz,24,24,.500,10.5,23,25,90.3,91.0
Sacramento Kings,34,12,.739,—,34,12,104.9,97.4
Los Angeles Lakers,28,17,.622,5.5,29,16,97.6,93.8
Seattle SuperSonics,23,24,.489,11.5,21,26,98.0,99.2
Los Angeles Clippers,21,25,.457,13.0,20,26,96.3,98.1
Portland Trail Blazers,21,25,.457,13.0,18,28,91.5,94.5
Golden State Warriors,20,27,.426,14.5,21,26,94.0,95.4
Phoenix Suns,18,32,.360,18.0,19,31,93.1,96.2
