Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,28,13,.683,—,29,12,99.8,93.8
Toronto Raptors,22,22,.500,7.5,20,24,103.6,104.9
New York Knicks,17,25,.405,11.5,19,23,100.8,102.4
Philadelphia 76ers,15,28,.349,14.0,18,25,97.9,100.5
New Jersey Nets,3,40,.070,26.0,6,37,89.9,102.9
Cleveland Cavaliers,34,11,.756,—,32,13,100.9,94.6
Chicago Bulls,20,22,.476,12.5,17,25,95.2,98.1
Milwaukee Bucks,18,24,.429,14.5,20,22,98.6,99.2
Detroit Pistons,15,28,.349,18.0,14,29,92.2,97.0
Indiana Pacers,15,29,.341,18.5,14,30,99.0,104.2
Orlando Magic,29,15,.659,—,30,14,101.3,96.2
Atlanta Hawks,28,14,.667,—,29,13,103.0,97.2
Miami Heat,23,20,.535,5.5,23,20,97.6,96.9
Charlotte Bobcats,21,21,.500,7.0,23,19,94.2,92.8
Washington Wizards,14,28,.333,14.0,15,27,98.8,102.7
Denver Nuggets,29,14,.674,—,29,14,107.8,102.2
Portland Trail Blazers,27,18,.600,3.0,28,17,97.6,94.3
Utah Jazz,25,18,.581,4.0,28,15,101.2,97.0
Oklahoma City Thunder,24,20,.545,5.5,26,18,98.3,95.7
Minnesota Timberwolves,9,36,.200,21.0,9,36,96.9,106.6
Los Angeles Lakers,33,10,.767,—,31,12,103.4,96.6
Phoenix Suns,26,19,.578,8.0,26,19,109.8,107.4
Los Angeles Clippers,19,23,.452,13.5,17,25,96.3,99.2
Sacramento Kings,15,28,.349,18.0,16,27,101.5,105.4
Golden State Warriors,13,29,.310,19.5,16,26,107.7,111.1
Dallas Mavericks,28,15,.651,—,24,19,99.6,97.7
San Antonio Spurs,25,17,.595,2.5,28,14,101.1,96.1
Houston Rockets,24,19,.558,4.0,22,21,100.9,100.6
Memphis Grizzlies,23,19,.548,4.5,21,21,104.0,103.9
New Orleans Hornets,23,20,.535,5.0,19,24,99.0,100.6
