Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,32,29,.525,—,33,28,101.0,99.7
Philadelphia 76ers,29,32,.475,3.0,26,35,98.1,100.0
New Jersey Nets,27,35,.435,5.5,22,40,89.8,93.9
New York Knicks,26,34,.433,5.5,25,35,96.8,99.3
Toronto Raptors,26,35,.426,6.0,28,33,99.1,100.4
Detroit Pistons,37,22,.627,—,37,22,92.3,88.8
Cleveland Cavaliers,32,27,.542,5.0,34,25,97.3,95.2
Chicago Bulls,31,27,.534,5.5,29,29,93.6,93.7
Indiana Pacers,30,30,.500,7.5,29,31,92.7,93.3
Milwaukee Bucks,25,34,.424,12.0,26,33,97.0,98.6
Miami Heat,46,16,.742,—,44,18,102.4,96.1
Washington Wizards,33,26,.559,11.5,29,30,100.5,100.8
Orlando Magic,31,29,.517,14.0,29,31,100.0,100.6
Charlotte Bobcats,12,46,.207,32.0,17,41,92.8,98.9
Atlanta Hawks,10,50,.167,35.0,12,48,90.8,100.0
Seattle SuperSonics,41,18,.695,—,38,21,100.6,96.5
Denver Nuggets,31,29,.517,10.5,30,30,95.9,95.9
Minnesota Timberwolves,31,30,.508,11.0,32,29,96.3,95.5
Portland Trail Blazers,22,37,.373,19.0,22,37,92.7,96.1
Utah Jazz,20,40,.333,21.5,23,37,95.0,98.3
Phoenix Suns,47,14,.770,—,45,16,110.7,103.0
Sacramento Kings,38,24,.613,9.5,35,27,102.4,100.4
Los Angeles Lakers,30,29,.508,16.0,28,31,98.3,99.2
Los Angeles Clippers,27,34,.443,20.0,29,32,95.5,96.0
Golden State Warriors,19,42,.311,28.0,21,40,95.4,99.7
San Antonio Spurs,47,14,.770,—,50,11,96.9,86.8
Dallas Mavericks,39,20,.661,7.0,39,20,102.5,97.9
Houston Rockets,35,25,.583,11.5,35,25,93.9,91.7
Memphis Grizzlies,34,26,.567,12.5,36,24,93.8,90.9
New Orleans Hornets,13,47,.217,33.5,15,45,87.9,94.9
