Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,62,15,.805,—,64,13,100.6,90.0
Philadelphia 76ers,39,38,.506,23.0,41,36,96.8,96.0
Toronto Raptors,38,39,.494,24.0,45,32,100.2,97.7
New Jersey Nets,32,45,.416,30.0,26,51,95.7,100.6
New York Knicks,22,56,.282,40.5,22,56,96.4,103.0
Detroit Pistons,55,22,.714,—,57,20,97.5,90.3
Cleveland Cavaliers,42,35,.545,13.0,37,40,96.8,97.4
Indiana Pacers,34,44,.436,21.5,35,43,103.8,105.4
Chicago Bulls,30,47,.390,25.0,30,47,96.8,99.8
Milwaukee Bucks,26,51,.338,29.0,22,55,96.7,103.1
Orlando Magic,48,29,.623,—,50,27,104.2,99.5
Washington Wizards,40,37,.519,8.0,38,39,98.9,99.1
Atlanta Hawks,36,42,.462,12.5,35,43,98.0,99.6
Charlotte Bobcats,30,48,.385,18.5,27,51,96.4,101.1
Miami Heat,14,64,.179,34.5,17,61,91.5,100.4
Utah Jazz,52,26,.667,—,57,21,106.5,99.3
Denver Nuggets,47,31,.603,5.0,48,30,110.7,106.9
Portland Trail Blazers,39,39,.500,13.0,36,42,95.2,96.2
Minnesota Timberwolves,19,58,.247,32.5,21,56,95.1,102.0
Seattle SuperSonics,18,60,.231,34.0,18,60,97.7,106.4
Los Angeles Lakers,53,25,.679,—,55,23,108.5,101.8
Phoenix Suns,52,26,.667,1.0,51,27,110.5,105.4
Golden State Warriors,47,31,.603,6.0,45,33,110.8,108.3
Sacramento Kings,36,42,.462,17.0,33,45,102.7,105.0
Los Angeles Clippers,23,55,.295,30.0,22,56,94.0,100.7
New Orleans Hornets,54,23,.701,—,52,25,100.5,95.4
San Antonio Spurs,53,24,.688,1.0,52,25,95.5,90.6
Houston Rockets,52,25,.675,2.0,51,26,96.7,92.0
Dallas Mavericks,49,29,.628,5.5,52,26,100.3,95.7
Memphis Grizzlies,21,57,.269,33.5,24,54,100.7,106.8
