Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,24,10,.706,—,22,12,90.6,86.9
Miami Heat,19,11,.633,3.0,20,10,88.6,84.7
New York Knicks,18,14,.563,5.0,18,14,86.8,85.0
Philadelphia 76ers,16,15,.516,6.5,18,13,89.2,87.0
Washington Wizards,13,18,.419,9.5,15,16,92.0,92.5
Boston Celtics,10,20,.333,12.0,11,19,92.5,96.5
New Jersey Nets,7,24,.226,15.5,9,22,87.2,93.0
Indiana Pacers,21,11,.656,—,19,13,93.5,90.7
Atlanta Hawks,20,13,.606,1.5,20,13,87.0,84.3
Detroit Pistons,20,13,.606,1.5,21,12,90.2,86.5
Milwaukee Bucks,19,12,.613,1.5,19,12,92.3,89.6
Toronto Raptors,17,14,.548,3.5,16,15,91.1,91.1
Cleveland Cavaliers,15,15,.500,5.0,15,15,88.8,89.2
Charlotte Hornets,12,18,.400,8.0,12,18,89.8,92.2
Chicago Bulls,9,23,.281,12.0,7,25,83.3,91.3
Utah Jazz,23,8,.742,—,23,8,93.5,87.0
San Antonio Spurs,22,10,.688,1.5,25,7,93.3,85.2
Houston Rockets,22,10,.688,1.5,19,13,94.9,92.7
Minnesota Timberwolves,19,13,.594,4.5,20,12,94.2,91.1
Dallas Mavericks,11,22,.333,13.0,13,20,89.8,93.1
Denver Nuggets,9,24,.273,15.0,9,24,93.1,100.3
Vancouver Grizzlies,6,26,.188,17.5,7,25,90.3,98.3
Portland Trail Blazers,26,6,.813,—,25,7,95.7,87.7
Los Angeles Lakers,22,12,.647,5.0,22,12,98.6,94.4
Seattle SuperSonics,15,16,.484,10.5,15,16,92.6,92.9
Phoenix Suns,15,18,.455,11.5,16,17,95.4,95.4
Golden State Warriors,14,18,.438,12.0,13,19,87.3,90.0
Sacramento Kings,14,19,.424,12.5,14,19,98.7,101.3
Los Angeles Clippers,3,28,.097,22.5,5,26,89.6,100.5
