Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,39,19,.672,—,39,19,97.3,92.3
Boston Celtics,31,27,.534,8.0,30,28,95.2,94.7
Orlando Magic,31,28,.525,8.5,35,24,100.8,98.4
Philadelphia 76ers,30,28,.517,9.0,33,25,90.8,89.2
Washington Wizards,28,30,.483,11.0,26,32,92.1,93.5
Miami Heat,25,32,.439,13.5,25,32,87.0,88.3
New York Knicks,21,36,.368,17.5,20,37,90.8,95.1
Detroit Pistons,34,23,.596,—,33,24,93.5,91.5
Milwaukee Bucks,34,24,.586,0.5,32,26,98.3,96.8
Charlotte Hornets,29,30,.492,6.0,31,28,93.7,93.2
Indiana Pacers,29,30,.492,6.0,28,31,96.7,97.2
Toronto Raptors,29,32,.475,7.0,28,33,90.8,91.9
Atlanta Hawks,21,37,.362,13.5,17,41,92.8,99.1
Cleveland Cavaliers,21,38,.356,14.0,23,36,94.5,97.8
Chicago Bulls,16,43,.271,19.0,13,46,87.4,95.4
Dallas Mavericks,41,18,.695,—,36,23,105.0,101.7
Minnesota Timberwolves,40,19,.678,1.0,39,20,101.1,96.2
San Antonio Spurs,38,21,.644,3.0,40,19,96.9,92.1
Utah Jazz,32,26,.552,8.5,32,26,96.3,95.2
Houston Rockets,21,37,.362,19.5,21,37,92.3,96.1
Denver Nuggets,17,39,.304,22.5,17,39,93.1,98.8
Memphis Grizzlies,15,44,.254,26.0,13,46,89.2,97.5
Sacramento Kings,42,16,.724,—,41,17,104.0,97.4
Los Angeles Lakers,41,17,.707,1.0,44,14,101.0,93.0
Portland Trail Blazers,35,24,.593,7.5,35,24,96.3,93.6
Seattle SuperSonics,33,27,.550,10.0,36,24,97.9,95.0
Los Angeles Clippers,30,30,.500,13.0,29,31,95.8,96.2
Phoenix Suns,28,31,.475,14.5,30,29,96.8,96.6
Golden State Warriors,16,41,.281,25.5,20,37,96.3,100.8
