Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,51,29,.638,—,49,31,94.6,91.6
New York Knicks,49,31,.613,2.0,45,35,92.1,90.4
Philadelphia 76ers,48,32,.600,3.0,44,36,94.9,93.5
Orlando Magic,40,40,.500,11.0,42,38,100.2,99.6
Boston Celtics,33,47,.413,18.0,36,44,99.0,100.5
New Jersey Nets,31,49,.388,20.0,37,43,97.7,98.7
Washington Wizards,29,51,.363,22.0,32,48,96.7,99.6
Indiana Pacers,54,26,.675,—,52,28,101.3,96.8
Charlotte Hornets,47,33,.588,7.0,47,33,98.6,96.2
Toronto Raptors,45,35,.563,9.0,41,39,97.4,97.2
Detroit Pistons,41,39,.513,13.0,44,36,103.5,102.2
Milwaukee Bucks,40,40,.500,14.0,40,40,101.3,101.2
Cleveland Cavaliers,31,49,.388,23.0,30,50,96.9,100.3
Atlanta Hawks,27,53,.338,27.0,25,55,94.2,99.5
Chicago Bulls,17,63,.213,37.0,15,65,84.7,94.0
Utah Jazz,54,26,.675,—,53,27,96.4,92.0
San Antonio Spurs,51,29,.638,3.0,57,23,96.0,90.1
Minnesota Timberwolves,49,31,.613,5.0,47,33,98.4,95.8
Dallas Mavericks,38,42,.475,16.0,38,42,101.1,101.9
Denver Nuggets,33,47,.413,21.0,34,46,98.9,101.1
Houston Rockets,33,47,.413,21.0,37,43,99.5,100.4
Vancouver Grizzlies,21,59,.263,33.0,24,56,93.9,99.6
Los Angeles Lakers,67,13,.838,—,63,17,100.8,91.9
Portland Trail Blazers,58,22,.725,9.0,58,22,97.3,90.9
Phoenix Suns,52,28,.650,15.0,55,25,98.9,93.6
Sacramento Kings,44,36,.550,23.0,48,32,105.1,101.9
Seattle SuperSonics,44,36,.550,23.0,43,37,98.8,97.8
Golden State Warriors,19,61,.238,48.0,19,61,95.6,103.9
Los Angeles Clippers,14,66,.175,53.0,13,67,91.7,103.4
