Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,25,10,.714,—,25,10,114.3,107.6
Milwaukee Bucks,22,10,.688,1.5,24,8,116.9,108.5
Philadelphia 76ers,22,12,.647,2.5,20,14,114.6,111.7
Indiana Pacers,21,12,.636,3.0,22,11,106.2,101.0
Boston Celtics,18,13,.581,5.0,21,10,111.1,104.8
Charlotte Hornets,16,15,.516,7.0,18,13,113.2,110.6
Detroit Pistons,15,15,.500,7.5,14,16,108.9,109.9
Miami Heat,15,16,.484,8.0,15,16,106.2,106.8
Brooklyn Nets,15,19,.441,9.5,16,18,110.5,111.3
Orlando Magic,14,17,.452,9.0,11,20,102.8,106.9
Washington Wizards,13,20,.394,11.0,12,21,114.0,118.4
New York Knicks,9,25,.265,15.5,10,24,108.6,115.9
Atlanta Hawks,8,23,.258,15.0,7,24,109.0,118.6
Chicago Bulls,8,25,.242,16.0,7,26,100.6,110.5
Cleveland Cavaliers,8,25,.242,16.0,8,25,103.1,111.6
Golden State Warriors,22,11,.667,—,21,12,115.6,110.6
Denver Nuggets,21,10,.677,—,21,10,110.0,104.3
Oklahoma City Thunder,21,10,.677,—,22,9,112.0,105.3
Los Angeles Clippers,19,13,.594,2.5,17,15,115.3,114.2
Los Angeles Lakers,19,13,.594,2.5,18,14,113.3,111.4
Portland Trail Blazers,18,14,.563,3.5,17,15,111.1,110.5
San Antonio Spurs,18,16,.529,4.5,19,15,111.3,109.5
Houston Rockets,17,15,.531,4.5,17,15,109.2,108.5
Sacramento Kings,17,15,.531,4.5,15,17,114.9,116.4
Memphis Grizzlies,16,16,.500,5.5,15,17,101.8,102.3
Utah Jazz,16,18,.471,6.5,18,16,106.9,105.9
Dallas Mavericks,15,16,.484,6.0,16,15,110.4,109.6
New Orleans Pelicans,15,18,.455,7.0,18,15,116.3,115.2
Minnesota Timberwolves,14,18,.438,7.5,15,17,110.8,111.6
Phoenix Suns,8,25,.242,14.0,8,25,104.6,113.5
