Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,25,9,.735,—,24,10,101.8,95.4
Toronto Raptors,23,15,.605,4.0,23,15,100.0,96.7
Chicago Bulls,22,12,.647,3.0,20,14,102.1,99.7
Miami Heat,22,14,.611,4.0,21,15,97.4,94.7
Atlanta Hawks,22,15,.595,4.5,21,16,102.5,100.5
Indiana Pacers,21,15,.583,5.0,23,13,101.9,98.0
Detroit Pistons,20,16,.556,6.0,20,16,101.2,99.3
Orlando Magic,20,17,.541,6.5,19,18,98.9,98.5
Boston Celtics,19,17,.528,7.0,22,14,102.4,99.0
New York Knicks,18,20,.474,9.0,17,21,98.2,99.4
Charlotte Hornets,17,18,.486,8.5,19,16,101.8,100.7
Washington Wizards,15,19,.441,10.0,13,21,100.7,104.1
Milwaukee Bucks,15,23,.395,12.0,12,26,97.9,103.7
Brooklyn Nets,10,26,.278,16.0,10,26,95.9,102.3
Philadelphia 76ers,4,34,.105,23.0,6,32,93.1,105.2
Golden State Warriors,34,2,.944,—,30,6,114.1,101.9
San Antonio Spurs,32,6,.842,3.0,34,4,103.6,89.7
Oklahoma City Thunder,26,11,.703,8.5,28,9,108.9,100.8
Los Angeles Clippers,23,13,.639,11.0,22,14,103.8,100.4
Dallas Mavericks,21,16,.568,13.5,19,18,101.7,101.1
Memphis Grizzlies,20,18,.526,15.0,15,23,95.8,98.6
Houston Rockets,18,19,.486,16.5,17,20,103.9,105.5
Utah Jazz,15,20,.429,18.5,16,19,96.6,97.7
Sacramento Kings,15,21,.417,19.0,16,20,106.3,108.1
Portland Trail Blazers,15,24,.385,20.5,17,22,100.9,102.9
Denver Nuggets,13,24,.351,21.5,13,24,98.4,103.1
Phoenix Suns,13,26,.333,22.5,15,24,102.6,106.1
Minnesota Timberwolves,12,25,.324,22.5,14,23,98.9,102.8
New Orleans Pelicans,11,24,.314,22.5,12,23,101.0,105.7
Los Angeles Lakers,8,30,.211,27.0,8,30,97.3,106.4
