Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,38,9,.809,—,39,8,99.6,89.0
Toronto Raptors,26,22,.542,12.5,30,18,98.9,95.6
New Jersey Nets,21,29,.420,18.5,15,35,93.6,99.3
Philadelphia 76ers,20,30,.400,19.5,22,28,94.3,95.8
New York Knicks,14,36,.280,25.5,15,35,94.5,100.5
Detroit Pistons,36,13,.735,—,37,12,97.5,89.9
Cleveland Cavaliers,28,21,.571,8.0,23,26,97.0,97.7
Chicago Bulls,20,29,.408,16.0,20,29,95.0,97.6
Indiana Pacers,20,30,.400,16.5,21,29,103.1,105.5
Milwaukee Bucks,19,31,.380,17.5,14,36,94.2,100.9
Orlando Magic,32,20,.615,—,32,20,103.8,100.4
Washington Wizards,24,25,.490,6.5,25,24,98.1,98.0
Atlanta Hawks,22,25,.468,7.5,22,25,95.0,96.1
Charlotte Bobcats,18,32,.360,13.0,17,33,95.5,100.4
Miami Heat,9,40,.184,21.5,12,37,92.6,100.4
Utah Jazz,32,19,.627,—,35,16,105.4,99.7
Denver Nuggets,30,19,.612,1.0,29,20,106.6,104.1
Portland Trail Blazers,28,21,.571,3.0,26,23,96.1,95.5
Seattle SuperSonics,13,37,.260,18.5,14,36,96.9,103.9
Minnesota Timberwolves,10,38,.208,20.5,13,35,93.6,100.8
Phoenix Suns,35,15,.700,—,34,16,109.7,103.8
Los Angeles Lakers,32,17,.653,2.5,34,15,107.0,101.2
Golden State Warriors,29,20,.592,5.5,28,21,109.6,107.2
Sacramento Kings,23,25,.479,11.0,21,27,100.6,102.4
Los Angeles Clippers,16,31,.340,17.5,16,31,94.6,99.2
Dallas Mavericks,34,15,.694,—,32,17,100.2,95.6
New Orleans Hornets,33,15,.688,0.5,33,15,99.9,94.5
San Antonio Spurs,32,16,.667,1.5,33,15,96.3,91.2
Houston Rockets,29,20,.592,5.0,29,20,95.6,93.1
Memphis Grizzlies,13,36,.265,21.0,17,32,100.4,105.2
