Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,13,16,.448,—,12,17,97.1,99.7
New York Knicks,13,18,.419,1.0,13,18,100.1,102.8
New Jersey Nets,11,18,.379,2.0,12,17,97.6,99.5
Boston Celtics,10,17,.370,2.0,12,15,99.2,100.6
Philadelphia 76ers,7,21,.250,5.5,9,19,94.1,99.4
Detroit Pistons,18,9,.667,—,16,11,97.6,94.6
Chicago Bulls,17,12,.586,2.0,19,10,100.6,95.6
Cleveland Cavaliers,16,11,.593,2.0,16,11,94.3,91.6
Indiana Pacers,16,14,.533,3.5,13,17,94.8,96.4
Milwaukee Bucks,15,14,.517,4.0,14,15,103.3,103.7
Orlando Magic,17,13,.567,—,15,15,92.7,93.1
Washington Wizards,16,12,.571,—,16,12,107.8,106.0
Miami Heat,13,15,.464,3.0,10,18,94.7,98.6
Atlanta Hawks,9,18,.333,6.5,9,18,94.6,98.8
Charlotte Bobcats,7,21,.250,9.0,7,21,92.4,100.0
Utah Jazz,21,9,.700,—,18,12,101.6,98.6
Denver Nuggets,16,10,.615,3.0,16,10,108.7,104.9
Portland Trail Blazers,13,16,.448,7.5,10,19,93.2,97.1
Minnesota Timberwolves,12,14,.462,7.0,12,14,93.4,94.2
Seattle SuperSonics,12,18,.400,9.0,14,16,100.0,101.2
Phoenix Suns,19,8,.704,—,19,8,111.4,104.7
Los Angeles Lakers,19,10,.655,1.0,18,11,102.9,99.8
Golden State Warriors,15,15,.500,5.5,15,15,106.0,105.7
Sacramento Kings,12,14,.462,6.5,13,13,99.9,100.1
Los Angeles Clippers,12,16,.429,7.5,11,17,95.5,98.3
Dallas Mavericks,22,7,.759,—,21,8,98.8,92.7
San Antonio Spurs,22,8,.733,0.5,24,6,100.5,91.1
Houston Rockets,17,12,.586,5.0,20,9,94.5,89.5
New Orleans/Oklahoma City Hornets,11,17,.393,10.5,9,19,90.3,95.1
Memphis Grizzlies,6,24,.200,16.5,11,19,94.5,98.7
