Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,27,26,.509,—,29,24,100.9,99.7
Philadelphia 76ers,26,27,.491,1.0,23,30,98.0,99.6
New Jersey Nets,23,30,.434,4.0,20,33,90.2,93.6
New York Knicks,21,32,.396,6.0,21,32,96.3,99.5
Toronto Raptors,21,32,.396,6.0,23,30,99.3,101.2
Detroit Pistons,32,19,.627,—,33,18,91.8,88.2
Cleveland Cavaliers,30,21,.588,2.0,32,19,98.0,94.7
Chicago Bulls,26,23,.531,5.0,25,24,93.5,93.2
Indiana Pacers,25,26,.490,7.0,23,28,92.3,93.6
Milwaukee Bucks,20,30,.400,11.5,20,30,96.4,99.1
Miami Heat,40,14,.741,—,38,16,102.2,96.4
Washington Wizards,30,22,.577,9.0,26,26,101.5,101.6
Orlando Magic,28,24,.538,11.0,25,27,99.9,100.4
Charlotte Bobcats,11,39,.220,27.0,14,36,93.2,99.3
Atlanta Hawks,10,41,.196,28.5,10,41,90.3,99.7
Seattle SuperSonics,35,15,.700,—,32,18,101.6,97.3
Minnesota Timberwolves,27,27,.500,10.0,29,25,96.5,95.6
Denver Nuggets,24,29,.453,12.5,23,30,95.2,96.9
Portland Trail Blazers,21,30,.412,14.5,21,30,92.5,95.0
Utah Jazz,17,35,.327,19.0,20,32,95.6,99.1
Phoenix Suns,41,13,.759,—,40,14,110.2,102.3
Sacramento Kings,33,20,.623,7.5,31,22,102.7,100.2
Los Angeles Lakers,26,24,.520,13.0,24,26,97.8,98.6
Los Angeles Clippers,23,30,.434,17.5,26,27,94.9,95.4
Golden State Warriors,15,38,.283,25.5,17,36,95.1,100.4
San Antonio Spurs,41,12,.774,—,44,9,97.1,86.4
Dallas Mavericks,35,16,.686,5.0,35,16,102.7,97.4
Houston Rockets,32,21,.604,9.0,31,22,93.8,91.7
Memphis Grizzlies,30,23,.566,11.0,33,20,94.2,91.0
New Orleans Hornets,11,42,.208,30.0,13,40,87.8,95.3
