Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,21,4,.840,—,20,5,101.5,92.0
New York Knicks,16,11,.593,6.0,14,13,108.1,107.2
Philadelphia 76ers,10,16,.385,11.5,14,12,97.0,96.5
Toronto Raptors,10,17,.370,12.0,11,16,101.9,104.9
New Jersey Nets,7,20,.259,15.0,9,18,92.8,98.0
Chicago Bulls,16,8,.667,—,15,9,100.1,96.2
Indiana Pacers,12,13,.480,4.5,13,12,98.7,97.7
Milwaukee Bucks,10,14,.417,6.0,11,13,91.9,93.1
Detroit Pistons,8,19,.296,9.5,8,19,94.4,100.4
Cleveland Cavaliers,7,19,.269,10.0,5,21,93.5,103.0
Miami Heat,20,8,.714,—,23,5,101.2,91.1
Atlanta Hawks,17,11,.607,3.0,15,13,97.5,96.1
Orlando Magic,16,9,.640,2.5,16,9,96.9,92.7
Charlotte Bobcats,9,17,.346,10.0,9,17,92.8,97.1
Washington Wizards,6,18,.250,12.0,6,18,97.2,105.8
Oklahoma City Thunder,19,8,.704,—,16,11,103.7,101.4
Utah Jazz,18,9,.667,1.0,16,11,100.2,97.4
Denver Nuggets,15,10,.600,3.0,14,11,107.0,104.8
Portland Trail Blazers,13,14,.481,6.0,13,14,94.6,95.2
Minnesota Timberwolves,6,21,.222,13.0,7,20,102.4,109.7
Los Angeles Lakers,20,7,.741,—,21,6,105.9,97.4
Phoenix Suns,12,13,.480,7.0,11,14,108.2,109.9
Golden State Warriors,9,16,.360,10.0,8,17,100.7,106.7
Los Angeles Clippers,6,21,.222,14.0,9,18,96.1,101.3
Sacramento Kings,5,19,.208,13.5,6,18,94.4,101.6
San Antonio Spurs,22,3,.880,—,20,5,106.1,96.8
Dallas Mavericks,21,5,.808,1.5,18,8,99.2,93.2
New Orleans Hornets,16,10,.615,6.5,15,11,93.5,91.2
Memphis Grizzlies,12,15,.444,11.0,13,14,99.7,100.2
Houston Rockets,11,15,.423,11.5,14,12,105.3,104.7
