Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,36,22,.621,—,37,21,90.0,86.3
New York Knicks,26,35,.426,11.5,26,35,91.3,93.4
Boston Celtics,26,36,.419,12.0,28,34,94.7,96.1
Miami Heat,25,35,.417,12.0,26,34,88.0,89.7
Philadelphia 76ers,24,36,.400,13.0,26,34,88.4,90.3
Washington Wizards,19,39,.328,17.0,18,40,91.1,96.2
Orlando Magic,17,45,.274,21.0,19,43,95.1,100.9
Indiana Pacers,43,16,.729,—,40,19,89.7,84.9
Detroit Pistons,38,25,.603,7.0,40,23,90.0,86.5
Milwaukee Bucks,32,27,.542,11.0,33,26,97.5,95.9
New Orleans Hornets,32,28,.533,11.5,30,30,92.3,92.1
Toronto Raptors,25,34,.424,18.0,23,36,84.2,87.1
Cleveland Cavaliers,24,36,.400,19.5,23,37,92.1,95.3
Atlanta Hawks,19,40,.322,24.0,18,41,89.6,95.2
Chicago Bulls,18,42,.300,25.5,17,43,89.5,95.3
Minnesota Timberwolves,43,17,.717,—,42,18,94.9,89.5
San Antonio Spurs,39,21,.650,4.0,43,17,90.3,84.3
Dallas Mavericks,38,20,.655,4.0,38,20,103.8,99.4
Memphis Grizzlies,36,24,.600,7.0,35,25,96.9,94.6
Houston Rockets,34,25,.576,8.5,36,23,88.0,85.3
Denver Nuggets,33,28,.541,10.5,33,28,97.4,96.1
Utah Jazz,31,30,.508,12.5,28,33,89.4,90.5
Sacramento Kings,43,15,.741,—,42,16,104.5,97.4
Los Angeles Lakers,38,20,.655,5.0,37,21,98.3,94.4
Portland Trail Blazers,29,30,.492,14.5,26,33,91.8,93.5
Seattle SuperSonics,27,32,.458,16.5,27,32,97.5,98.5
Los Angeles Clippers,25,33,.431,18.0,23,35,96.1,98.9
Golden State Warriors,25,33,.431,18.0,27,31,94.0,95.1
Phoenix Suns,20,41,.328,24.5,23,38,94.0,97.4
