Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,6,2,.750,—,5,3,97.9,92.6
New York Knicks,3,4,.429,2.5,3,4,100.3,102.0
Philadelphia 76ers,2,5,.286,3.5,4,3,101.7,101.4
New Jersey Nets,2,5,.286,3.5,2,5,91.1,97.6
Toronto Raptors,1,6,.143,4.5,2,5,99.9,104.1
Cleveland Cavaliers,4,3,.571,—,3,4,98.7,100.6
Chicago Bulls,3,3,.500,0.5,3,3,102.8,102.8
Indiana Pacers,3,3,.500,0.5,3,3,103.5,102.8
Milwaukee Bucks,3,5,.375,1.5,4,4,91.8,91.4
Detroit Pistons,2,6,.250,2.5,2,6,92.6,99.6
Orlando Magic,5,1,.833,—,5,1,99.8,88.7
Atlanta Hawks,6,2,.750,—,5,3,104.0,98.4
Miami Heat,5,3,.625,1.0,7,1,101.4,90.1
Washington Wizards,1,4,.200,3.5,1,4,97.4,109.0
Charlotte Bobcats,1,6,.143,4.5,2,5,89.9,95.6
Portland Trail Blazers,6,3,.667,—,6,3,99.0,94.6
Utah Jazz,4,3,.571,1.0,3,4,104.3,104.7
Denver Nuggets,4,4,.500,1.5,4,4,104.0,102.4
Oklahoma City Thunder,3,3,.500,1.5,2,4,98.7,104.0
Minnesota Timberwolves,1,7,.125,4.5,1,7,96.9,112.5
Los Angeles Lakers,8,0,1.000,—,7,1,112.1,99.6
Golden State Warriors,5,2,.714,2.5,4,3,104.3,102.4
Sacramento Kings,3,3,.500,4.0,2,4,104.3,107.7
Phoenix Suns,3,4,.429,4.5,3,4,108.3,109.6
Los Angeles Clippers,1,7,.125,7.0,2,6,93.8,102.0
New Orleans Hornets,7,0,1.000,—,5,2,98.0,90.1
San Antonio Spurs,5,1,.833,1.5,4,2,106.7,103.0
Dallas Mavericks,4,2,.667,2.5,4,2,95.5,91.8
Memphis Grizzlies,4,4,.500,3.5,4,4,105.6,106.3
Houston Rockets,1,5,.167,5.5,3,3,112.0,112.7
