Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,38,27,.585,—,38,27,91.9,89.6
Philadelphia 76ers,35,30,.538,3.0,44,21,93.8,89.1
New York Knicks,35,30,.538,3.0,39,26,97.8,94.8
New Jersey Nets,22,43,.338,16.0,20,45,93.5,99.1
Toronto Raptors,22,43,.338,16.0,23,42,90.6,94.4
Chicago Bulls,49,16,.754,—,50,15,96.2,88.4
Indiana Pacers,42,24,.636,7.5,41,25,97.7,94.4
Milwaukee Bucks,31,34,.477,18.0,34,31,99.4,98.9
Detroit Pistons,24,41,.369,25.0,20,45,90.6,95.8
Cleveland Cavaliers,21,44,.323,28.0,18,47,93.3,100.1
Miami Heat,46,19,.708,—,47,18,98.9,92.3
Atlanta Hawks,39,26,.600,7.0,40,25,96.4,93.2
Orlando Magic,37,28,.569,9.0,35,30,94.4,93.5
Washington Wizards,19,46,.292,27.0,20,45,93.5,98.9
Charlotte Bobcats,7,58,.108,39.0,7,58,87.0,100.8
Oklahoma City Thunder,47,19,.712,—,46,20,103.1,96.9
Denver Nuggets,37,28,.569,9.5,38,27,103.7,101.2
Utah Jazz,35,30,.538,11.5,34,31,99.7,99.1
Portland Trail Blazers,28,37,.431,18.5,31,34,97.2,97.8
Minnesota Timberwolves,26,39,.400,20.5,28,37,97.9,99.7
Los Angeles Lakers,41,24,.631,—,37,28,97.3,95.6
Los Angeles Clippers,40,26,.606,1.5,39,27,97.5,95.0
Phoenix Suns,33,33,.500,8.5,32,34,98.4,98.6
Golden State Warriors,23,42,.354,18.0,25,40,97.7,101.1
Sacramento Kings,21,44,.323,20.0,20,45,98.5,104.6
San Antonio Spurs,49,16,.754,—,48,17,103.6,96.4
Memphis Grizzlies,40,25,.615,9.0,37,28,95.1,93.2
Dallas Mavericks,36,29,.554,13.0,35,30,95.9,94.7
Houston Rockets,33,32,.508,16.0,33,32,98.3,98.2
New Orleans Hornets,21,44,.323,28.0,24,41,89.8,93.5
