Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,10,0,1.000,—,8,2,96.3,85.2
New York Knicks,7,4,.636,3.5,7,4,87.0,84.7
New Jersey Nets,6,4,.600,4.0,6,4,94.1,91.3
Miami Heat,5,5,.500,5.0,6,4,86.1,84.4
Boston Celtics,4,6,.400,6.0,3,7,94.5,98.9
Orlando Magic,4,7,.364,6.5,4,7,93.3,97.8
Washington Wizards,3,8,.273,7.5,4,7,89.7,92.5
Cleveland Cavaliers,6,3,.667,—,4,5,91.3,93.1
Charlotte Hornets,6,6,.500,1.5,7,5,90.1,87.1
Indiana Pacers,5,4,.556,1.0,5,4,92.1,89.4
Toronto Raptors,5,5,.500,1.5,6,4,96.0,92.3
Detroit Pistons,4,7,.364,3.0,4,7,94.1,96.7
Milwaukee Bucks,3,6,.333,3.0,3,6,92.9,97.2
Chicago Bulls,1,9,.100,5.5,1,9,82.5,97.4
Atlanta Hawks,1,10,.091,6.0,2,9,88.3,98.6
San Antonio Spurs,7,3,.700,—,7,3,93.7,89.2
Utah Jazz,7,3,.700,—,7,3,97.2,89.9
Dallas Mavericks,8,4,.667,—,5,7,92.3,94.3
Minnesota Timberwolves,6,4,.600,1.0,6,4,96.5,94.3
Denver Nuggets,6,5,.545,1.5,4,7,96.7,99.5
Houston Rockets,6,5,.545,1.5,7,4,93.6,90.9
Vancouver Grizzlies,4,6,.400,3.0,5,5,88.8,87.6
Phoenix Suns,7,3,.700,—,8,2,95.3,88.0
Sacramento Kings,7,3,.700,—,8,2,101.4,91.9
Los Angeles Lakers,7,4,.636,0.5,7,4,97.7,95.0
Portland Trail Blazers,7,5,.583,1.0,7,5,93.5,90.8
Seattle SuperSonics,4,7,.364,3.5,4,7,93.8,96.8
Los Angeles Clippers,4,8,.333,4.0,4,8,87.0,90.8
Golden State Warriors,2,8,.200,5.0,2,8,92.7,101.2
