Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,6,1,.857,—,5,2,93.3,86.7
New York Knicks,4,2,.667,1.5,2,4,102.5,105.0
Toronto Raptors,4,2,.667,1.5,3,3,95.3,94.7
New Jersey Nets,2,3,.400,3.0,1,4,92.2,99.6
Philadelphia 76ers,2,4,.333,3.5,3,3,97.3,95.3
Cleveland Cavaliers,5,2,.714,—,5,2,99.6,93.0
Detroit Pistons,4,2,.667,0.5,4,2,98.3,95.0
Chicago Bulls,3,4,.429,2.0,3,4,95.3,95.6
Milwaukee Bucks,3,4,.429,2.0,3,4,95.9,97.3
Indiana Pacers,2,3,.400,2.0,3,2,99.4,96.6
Atlanta Hawks,5,0,1.000,—,4,1,96.0,85.8
Orlando Magic,4,2,.667,1.5,4,2,98.3,91.7
Miami Heat,3,3,.500,2.5,4,2,99.8,93.8
Charlotte Bobcats,2,4,.333,3.5,2,4,88.5,93.8
Washington Wizards,0,5,.000,5.0,1,4,97.4,108.8
Utah Jazz,5,1,.833,—,5,1,99.0,91.0
Denver Nuggets,3,3,.500,2.0,3,3,102.2,101.8
Portland Trail Blazers,3,3,.500,2.0,2,4,94.3,99.5
Minnesota Timberwolves,1,5,.167,4.0,2,4,99.2,104.3
Oklahoma City Thunder,1,5,.167,4.0,1,5,86.2,93.5
Los Angeles Lakers,5,0,1.000,—,5,0,106.8,84.4
Phoenix Suns,5,2,.714,1.0,5,2,102.7,98.1
Sacramento Kings,3,4,.429,3.0,2,5,100.4,107.0
Golden State Warriors,2,5,.286,4.0,3,4,101.1,104.6
Los Angeles Clippers,1,6,.143,5.0,1,6,86.9,101.4
New Orleans Hornets,4,2,.667,—,4,2,98.0,93.0
Houston Rockets,4,3,.571,0.5,4,3,93.6,92.6
Memphis Grizzlies,3,4,.429,1.5,3,4,89.6,92.1
Dallas Mavericks,2,4,.333,2.0,2,4,95.5,98.2
San Antonio Spurs,1,4,.200,2.5,1,4,98.0,105.0
