Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,26,7,.788,—,24,9,110.3,103.0
Toronto Raptors,23,10,.697,3.0,24,9,111.2,103.2
Boston Celtics,20,14,.588,6.5,19,15,106.1,104.3
Charlotte Hornets,19,16,.543,8.0,20,15,105.1,103.0
Atlanta Hawks,18,16,.529,8.5,15,19,102.3,103.9
Milwaukee Bucks,17,16,.515,9.0,19,14,104.9,102.4
Chicago Bulls,17,18,.486,10.0,18,17,101.0,100.9
Indiana Pacers,17,18,.486,10.0,16,19,104.5,105.8
Washington Wizards,16,17,.485,10.0,16,17,105.2,106.0
New York Knicks,16,18,.471,10.5,14,20,105.4,108.5
Detroit Pistons,16,20,.444,11.5,18,18,98.8,98.7
Orlando Magic,16,20,.444,11.5,13,23,99.4,103.4
Miami Heat,10,25,.286,17.0,13,22,98.4,101.9
Philadelphia 76ers,8,24,.250,17.5,8,24,99.0,106.5
Brooklyn Nets,8,25,.242,18.0,8,25,105.5,114.0
Golden State Warriors,30,5,.857,—,29,6,117.3,104.7
San Antonio Spurs,27,7,.794,2.5,25,9,105.4,98.3
Houston Rockets,27,9,.750,3.5,26,10,114.6,106.7
Los Angeles Clippers,23,14,.622,8.0,25,12,108.0,102.9
Utah Jazz,22,13,.629,8.0,23,12,99.0,94.5
Memphis Grizzlies,22,14,.611,8.5,19,17,98.6,97.6
Oklahoma City Thunder,21,14,.600,9.0,19,16,106.0,104.4
Portland Trail Blazers,15,21,.417,15.5,14,22,107.3,110.9
Sacramento Kings,14,19,.424,15.0,14,19,101.8,104.3
Denver Nuggets,14,20,.412,15.5,15,19,108.2,110.2
New Orleans Pelicans,14,22,.389,16.5,14,22,102.3,105.5
Los Angeles Lakers,12,25,.324,19.0,11,26,104.2,110.4
Minnesota Timberwolves,11,23,.324,18.5,15,19,103.7,105.3
Dallas Mavericks,10,24,.294,19.5,11,23,95.1,100.6
Phoenix Suns,10,25,.286,20.0,10,25,105.9,112.8
