Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,37,21,.638,—,36,22,95.9,92.5
New York Knicks,35,22,.614,1.5,32,25,91.8,90.4
Philadelphia 76ers,33,25,.569,4.0,32,26,94.4,93.1
Orlando Magic,27,31,.466,10.0,29,29,101.6,101.8
New Jersey Nets,24,35,.407,13.5,27,32,96.6,97.7
Boston Celtics,23,35,.397,14.0,23,35,97.4,100.1
Washington Wizards,18,41,.305,19.5,21,38,95.8,99.9
Indiana Pacers,39,19,.672,—,39,19,101.7,96.4
Toronto Raptors,32,25,.561,6.5,29,28,98.7,98.3
Charlotte Hornets,31,27,.534,8.0,33,25,98.2,96.4
Detroit Pistons,28,30,.483,11.0,30,28,103.4,103.0
Milwaukee Bucks,28,31,.475,11.5,28,31,102.0,102.8
Cleveland Cavaliers,24,34,.414,15.0,22,36,97.6,100.9
Atlanta Hawks,23,34,.404,15.5,25,32,96.7,98.6
Chicago Bulls,12,45,.211,26.5,11,46,85.3,94.5
Utah Jazz,37,20,.649,—,36,21,96.0,92.3
San Antonio Spurs,37,22,.627,1.0,42,17,95.9,89.9
Minnesota Timberwolves,34,24,.586,3.5,33,25,97.6,95.6
Denver Nuggets,26,31,.456,11.0,25,32,98.4,100.4
Dallas Mavericks,24,34,.414,13.5,26,32,101.2,102.8
Houston Rockets,24,35,.407,14.0,26,33,98.4,100.1
Vancouver Grizzlies,18,40,.310,19.5,19,39,93.8,98.6
Los Angeles Lakers,48,11,.814,—,47,12,99.6,90.6
Portland Trail Blazers,46,12,.793,1.5,44,14,97.5,89.6
Phoenix Suns,37,21,.638,10.5,40,18,98.7,93.5
Seattle SuperSonics,36,24,.600,12.5,32,28,97.6,96.8
Sacramento Kings,33,25,.569,14.5,34,24,105.5,102.8
Golden State Warriors,16,41,.281,31.0,15,42,96.0,103.0
Los Angeles Clippers,12,47,.203,36.0,9,50,90.5,101.9
