Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,22,16,.579,—,20,18,95.9,95.1
Philadelphia 76ers,20,20,.500,3.0,19,21,101.1,102.0
Boston Celtics,16,24,.400,7.0,17,23,99.2,101.3
Toronto Raptors,14,27,.341,9.5,16,25,99.3,102.6
New York Knicks,13,26,.333,9.5,14,25,97.3,101.2
Detroit Pistons,33,5,.868,—,30,8,99.6,90.5
Cleveland Cavaliers,21,17,.553,12.0,23,15,99.0,95.9
Indiana Pacers,21,18,.538,12.5,23,16,93.8,91.2
Milwaukee Bucks,21,18,.538,12.5,16,23,97.3,99.7
Chicago Bulls,17,23,.425,17.0,18,22,96.5,97.6
Miami Heat,24,17,.585,—,26,15,100.1,96.2
Washington Wizards,18,21,.462,5.0,20,19,100.4,100.0
Orlando Magic,16,22,.421,6.5,15,23,92.4,95.0
Charlotte Bobcats,11,30,.268,13.0,15,26,95.7,99.8
Atlanta Hawks,10,28,.263,12.5,10,28,94.5,101.3
Denver Nuggets,23,19,.548,—,24,18,100.5,98.5
Minnesota Timberwolves,19,19,.500,2.0,21,17,91.5,90.0
Utah Jazz,20,21,.488,2.5,16,25,90.0,92.9
Seattle SuperSonics,16,24,.400,6.0,14,26,102.1,106.9
Portland Trail Blazers,14,25,.359,7.5,10,29,88.7,95.9
Phoenix Suns,26,14,.650,—,28,12,106.3,100.2
Los Angeles Lakers,22,19,.537,4.5,24,17,98.3,96.2
Los Angeles Clippers,21,16,.568,3.5,20,17,96.9,95.9
Golden State Warriors,19,20,.487,6.5,19,20,99.3,100.0
Sacramento Kings,17,23,.425,9.0,19,21,98.9,99.9
San Antonio Spurs,31,10,.756,—,29,12,94.8,88.9
Dallas Mavericks,31,10,.756,—,29,12,99.7,93.7
Memphis Grizzlies,24,15,.615,6.0,25,14,90.2,86.8
New Orleans/Oklahoma City Hornets,20,20,.500,10.5,18,22,92.1,93.2
Houston Rockets,13,26,.333,17.0,15,24,89.2,92.5
