Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,29,22,.569,—,28,23,91.6,90.2
Philadelphia 76ers,28,23,.549,1.0,36,15,93.6,87.7
New York Knicks,26,26,.500,3.5,31,21,97.2,94.7
New Jersey Nets,18,35,.340,12.0,16,37,92.8,98.7
Toronto Raptors,17,35,.327,12.5,19,33,91.7,95.6
Chicago Bulls,42,11,.792,—,42,11,97.2,88.5
Indiana Pacers,30,20,.600,10.5,30,20,96.1,93.3
Milwaukee Bucks,24,27,.471,17.0,26,25,98.5,98.4
Detroit Pistons,18,33,.353,23.0,15,36,89.5,95.2
Cleveland Cavaliers,17,32,.347,23.0,15,34,93.7,99.4
Miami Heat,37,13,.740,—,38,12,101.3,93.6
Orlando Magic,32,20,.615,6.0,30,22,94.2,92.3
Atlanta Hawks,31,22,.585,7.5,30,23,94.7,93.0
Washington Wizards,12,39,.235,25.5,14,37,93.1,99.8
Charlotte Bobcats,7,42,.143,29.5,6,43,87.5,100.4
Oklahoma City Thunder,39,12,.765,—,37,14,103.7,97.1
Denver Nuggets,28,24,.538,11.5,29,23,103.5,102.0
Utah Jazz,27,25,.519,12.5,26,26,98.9,98.8
Minnesota Timberwolves,25,28,.472,15.0,26,27,98.6,98.8
Portland Trail Blazers,24,28,.462,15.5,27,25,96.8,96.0
Los Angeles Lakers,31,20,.608,—,30,21,96.0,93.7
Los Angeles Clippers,30,21,.588,1.0,29,22,97.0,95.2
Phoenix Suns,25,26,.490,6.0,24,27,96.7,97.6
Golden State Warriors,20,30,.400,10.5,21,29,97.8,100.0
Sacramento Kings,18,33,.353,13.0,16,35,98.4,103.8
San Antonio Spurs,35,14,.714,—,33,16,101.2,96.4
Dallas Mavericks,30,23,.566,7.0,29,24,94.8,93.4
Houston Rockets,28,24,.538,8.5,27,25,98.1,97.4
Memphis Grizzlies,27,22,.551,8.0,27,22,95.1,93.9
New Orleans Hornets,13,38,.255,23.0,17,34,89.2,93.8
