Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,8,3,.727,—,8,3,101.8,95.0
Brooklyn Nets,7,4,.636,1.0,7,4,95.4,92.1
Boston Celtics,7,6,.538,2.0,6,7,98.0,99.3
Philadelphia 76ers,7,6,.538,2.0,6,7,91.3,92.8
Toronto Raptors,3,10,.231,6.0,5,8,95.8,99.5
Milwaukee Bucks,6,5,.545,—,6,5,99.8,98.8
Chicago Bulls,6,6,.500,0.5,6,6,94.2,93.4
Indiana Pacers,6,8,.429,1.5,6,8,91.2,92.2
Detroit Pistons,3,10,.231,4.0,4,9,92.2,97.0
Cleveland Cavaliers,3,10,.231,4.0,4,9,97.0,102.2
Miami Heat,10,3,.769,—,8,5,104.8,100.3
Atlanta Hawks,8,4,.667,1.5,7,5,95.2,92.1
Charlotte Bobcats,7,5,.583,2.5,5,7,97.2,99.6
Orlando Magic,5,7,.417,4.5,5,7,90.2,93.5
Washington Wizards,0,11,.000,9.0,3,8,89.8,96.4
Oklahoma City Thunder,10,4,.714,—,10,4,103.7,98.2
Denver Nuggets,7,6,.538,2.5,7,6,98.9,98.8
Utah Jazz,7,7,.500,3.0,7,7,98.4,98.1
Portland Trail Blazers,6,6,.500,3.0,5,7,99.5,102.3
Minnesota Timberwolves,5,7,.417,4.0,5,7,91.7,92.8
Los Angeles Clippers,8,5,.615,—,9,4,99.6,94.8
Golden State Warriors,8,6,.571,0.5,7,7,98.0,98.8
Los Angeles Lakers,7,7,.500,1.5,9,5,100.7,96.6
Phoenix Suns,6,7,.462,2.0,5,8,100.5,103.2
Sacramento Kings,4,9,.308,4.0,4,9,95.0,99.8
Memphis Grizzlies,9,2,.818,—,8,3,100.7,93.1
San Antonio Spurs,10,3,.769,—,9,4,100.2,94.9
Dallas Mavericks,7,7,.500,3.5,7,7,100.9,101.6
Houston Rockets,6,7,.462,4.0,7,6,101.3,100.2
New Orleans Hornets,3,8,.273,6.0,4,7,94.5,99.8
