Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,37,14,.725,—,35,16,95.5,90.3
Miami Heat,31,20,.608,6.0,32,19,89.1,86.1
New York Knicks,29,19,.604,6.5,29,19,87.7,85.0
Orlando Magic,25,23,.521,10.5,25,23,97.0,96.3
Boston Celtics,22,28,.440,14.5,21,29,94.0,96.4
New Jersey Nets,17,35,.327,20.5,16,36,90.5,95.6
Washington Wizards,12,38,.240,24.5,14,36,91.2,97.5
Milwaukee Bucks,29,19,.604,—,30,18,100.4,96.9
Toronto Raptors,27,23,.540,3.0,28,22,97.0,95.4
Charlotte Hornets,27,25,.519,4.0,29,23,89.8,88.2
Indiana Pacers,21,28,.429,8.5,23,26,90.9,91.9
Cleveland Cavaliers,20,28,.417,9.0,18,30,92.0,95.5
Detroit Pistons,19,31,.380,11.0,19,31,95.2,98.9
Atlanta Hawks,16,34,.320,14.0,17,33,87.4,91.5
Chicago Bulls,7,42,.143,22.5,8,41,86.5,97.0
San Antonio Spurs,32,16,.667,—,35,13,95.6,88.8
Utah Jazz,32,16,.667,—,33,15,97.0,91.8
Minnesota Timberwolves,32,19,.627,1.5,29,22,97.0,95.2
Dallas Mavericks,31,20,.608,2.5,32,19,98.9,95.5
Denver Nuggets,28,24,.538,6.0,24,28,98.3,99.2
Houston Rockets,26,25,.510,7.5,28,23,96.2,94.8
Vancouver Grizzlies,14,36,.280,19.0,15,35,91.7,97.5
Portland Trail Blazers,36,15,.706,—,35,16,95.1,90.0
Sacramento Kings,32,15,.681,2.0,33,14,100.7,94.4
Los Angeles Lakers,32,16,.667,2.5,29,19,100.2,97.4
Phoenix Suns,29,20,.592,6.0,29,20,93.5,90.9
Seattle SuperSonics,28,24,.538,8.5,25,27,98.0,98.4
Los Angeles Clippers,16,35,.314,20.0,18,33,90.2,93.9
Golden State Warriors,15,34,.306,20.0,15,34,94.8,100.5
