Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,48,17,.738,—,45,20,95.9,90.4
New York Knicks,39,26,.600,9.0,38,27,88.0,85.7
Miami Heat,39,27,.591,9.5,39,27,88.7,86.4
Orlando Magic,36,29,.554,12.0,36,29,98.0,96.3
Boston Celtics,29,37,.439,19.5,28,38,94.1,96.4
New Jersey Nets,22,46,.324,27.5,23,45,92.0,96.8
Washington Wizards,16,49,.246,32.0,18,47,92.3,99.1
Milwaukee Bucks,39,25,.609,—,38,26,100.7,97.8
Charlotte Hornets,38,28,.576,2.0,39,27,91.4,89.1
Toronto Raptors,35,31,.530,5.0,37,29,97.3,95.7
Indiana Pacers,28,36,.438,11.0,29,35,91.2,92.6
Cleveland Cavaliers,24,41,.369,15.5,22,43,91.6,96.2
Detroit Pistons,24,41,.369,15.5,26,39,95.3,98.1
Atlanta Hawks,20,46,.303,20.0,22,44,89.4,93.8
Chicago Bulls,11,53,.172,28.0,12,52,86.3,95.6
San Antonio Spurs,46,19,.708,—,50,15,96.3,88.2
Utah Jazz,44,20,.688,1.5,45,19,97.4,91.6
Dallas Mavericks,42,23,.646,4.0,43,22,100.0,95.4
Minnesota Timberwolves,38,28,.576,8.5,37,29,96.9,95.3
Houston Rockets,37,29,.561,9.5,39,27,96.8,94.4
Denver Nuggets,32,35,.478,15.0,28,39,96.3,98.8
Vancouver Grizzlies,20,47,.299,27.0,21,46,92.3,97.6
Sacramento Kings,44,20,.688,—,45,19,101.2,94.9
Los Angeles Lakers,44,21,.677,0.5,39,26,101.2,98.2
Portland Trail Blazers,43,23,.652,2.0,44,22,95.0,90.5
Phoenix Suns,38,26,.594,6.0,38,26,93.6,91.3
Seattle SuperSonics,35,33,.515,11.0,32,36,97.3,98.1
Los Angeles Clippers,23,44,.343,22.5,25,42,91.4,95.0
Golden State Warriors,16,50,.242,29.0,16,50,92.8,100.9
