Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,30,12,.714,—,28,14,113.4,108.0
Milwaukee Bucks,28,11,.718,0.5,30,9,117.6,108.0
Indiana Pacers,26,13,.667,2.5,27,12,107.7,101.9
Philadelphia 76ers,26,14,.650,3.0,23,17,114.4,112.2
Boston Celtics,24,15,.615,4.5,27,12,111.9,105.3
Miami Heat,19,19,.500,9.0,20,18,106.5,105.8
Brooklyn Nets,20,22,.476,10.0,20,22,110.7,111.5
Charlotte Hornets,19,20,.487,9.5,21,18,113.0,111.7
Detroit Pistons,17,21,.447,11.0,16,22,107.2,109.7
Orlando Magic,17,23,.425,12.0,15,25,103.2,107.3
Washington Wizards,16,24,.400,13.0,15,25,112.7,116.4
Atlanta Hawks,12,27,.308,16.5,10,29,109.1,117.6
Chicago Bulls,10,30,.250,19.0,9,31,100.4,109.8
New York Knicks,10,30,.250,19.0,11,29,107.7,115.7
Cleveland Cavaliers,8,32,.200,21.0,8,32,101.6,112.1
Denver Nuggets,26,12,.684,—,25,13,110.7,105.7
Golden State Warriors,26,14,.650,1.0,25,15,116.6,112.2
Oklahoma City Thunder,25,14,.641,1.5,26,13,111.6,105.8
Portland Trail Blazers,24,17,.585,3.5,22,19,111.2,110.0
San Antonio Spurs,24,17,.585,3.5,25,16,111.9,108.6
Houston Rockets,23,16,.590,3.5,21,18,110.7,109.1
Los Angeles Clippers,23,16,.590,3.5,21,18,115.7,114.3
Los Angeles Lakers,22,19,.537,5.5,22,19,112.2,111.1
Sacramento Kings,20,20,.500,7.0,18,22,115.1,116.4
Utah Jazz,20,21,.488,7.5,23,18,107.9,105.9
Minnesota Timberwolves,19,21,.475,8.0,21,19,111.4,110.8
New Orleans Pelicans,19,22,.463,8.5,23,18,116.6,114.6
Dallas Mavericks,18,22,.450,9.0,20,20,109.9,109.7
Memphis Grizzlies,18,22,.450,9.0,17,23,101.0,102.9
Phoenix Suns,9,32,.220,18.5,10,31,106.3,115.1
