Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,8,8,.500,—,8,8,90.3,90.2
New Jersey Nets,7,7,.500,—,9,5,87.1,84.2
Boston Celtics,6,8,.429,1.0,7,7,87.4,87.5
Washington Wizards,6,9,.400,1.5,6,9,92.5,94.3
New York Knicks,6,10,.375,2.0,5,11,87.1,91.6
Miami Heat,4,11,.267,3.5,4,11,86.2,93.6
Orlando Magic,1,14,.067,6.5,3,12,88.1,97.0
Indiana Pacers,13,2,.867,—,12,3,88.3,80.7
New Orleans Hornets,11,5,.688,2.5,10,6,92.4,89.6
Detroit Pistons,10,6,.625,3.5,11,5,93.7,89.3
Milwaukee Bucks,7,7,.500,5.5,9,5,94.8,91.6
Toronto Raptors,7,7,.500,5.5,4,10,78.2,84.3
Atlanta Hawks,5,11,.313,8.5,5,11,90.6,96.2
Cleveland Cavaliers,4,11,.267,9.0,5,10,89.3,93.7
Chicago Bulls,4,12,.250,9.5,3,13,90.3,101.1
Dallas Mavericks,10,5,.667,—,10,5,100.8,96.5
Houston Rockets,9,5,.643,0.5,10,4,88.1,82.2
San Antonio Spurs,9,6,.600,1.0,11,4,91.2,84.5
Denver Nuggets,8,6,.571,1.5,8,6,93.2,90.7
Utah Jazz,8,6,.571,1.5,7,7,92.8,93.1
Minnesota Timberwolves,8,7,.533,2.0,9,6,89.2,87.0
Memphis Grizzlies,6,7,.462,3.0,5,8,93.1,96.0
Los Angeles Lakers,12,3,.800,—,12,3,103.4,94.9
Sacramento Kings,10,4,.714,1.5,10,4,105.6,98.4
Seattle SuperSonics,7,5,.583,3.5,6,6,94.7,94.7
Portland Trail Blazers,7,7,.500,4.5,6,8,89.1,91.0
Phoenix Suns,7,7,.500,4.5,7,7,93.8,93.2
Golden State Warriors,6,7,.462,5.0,7,6,91.2,89.9
Los Angeles Clippers,4,7,.364,6.0,4,7,97.5,102.9
