Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,24,8,.750,—,24,8,100.5,92.8
Toronto Raptors,16,18,.471,9.0,14,20,103.3,105.7
New York Knicks,13,20,.394,11.5,14,19,100.9,103.1
Philadelphia 76ers,9,23,.281,15.0,11,21,97.4,101.7
New Jersey Nets,3,30,.091,21.5,6,27,90.1,100.8
Cleveland Cavaliers,27,8,.771,—,25,10,100.3,93.6
Chicago Bulls,14,17,.452,11.0,10,21,92.0,97.1
Milwaukee Bucks,13,18,.419,12.0,14,17,97.5,98.7
Detroit Pistons,11,21,.344,14.5,11,21,91.5,95.8
Indiana Pacers,10,22,.313,15.5,11,21,97.8,103.0
Orlando Magic,24,9,.727,—,23,10,101.6,95.8
Atlanta Hawks,21,11,.656,2.5,23,9,104.9,98.2
Miami Heat,16,15,.516,7.0,16,15,96.8,96.7
Charlotte Bobcats,13,18,.419,10.0,15,16,92.2,92.6
Washington Wizards,10,21,.323,13.0,12,19,98.9,102.7
Portland Trail Blazers,22,13,.629,—,22,13,96.7,92.9
Denver Nuggets,21,12,.636,—,22,11,106.8,101.5
Oklahoma City Thunder,18,15,.545,3.0,19,14,98.3,96.5
Utah Jazz,18,15,.545,3.0,19,14,99.7,97.6
Minnesota Timberwolves,7,28,.200,15.0,7,28,95.4,105.5
Los Angeles Lakers,26,6,.813,—,23,9,104.1,97.3
Phoenix Suns,21,13,.618,6.0,21,13,109.8,106.4
Los Angeles Clippers,14,18,.438,12.0,13,19,95.8,98.8
Sacramento Kings,14,19,.424,12.5,15,18,103.8,105.5
Golden State Warriors,9,23,.281,17.0,11,21,106.8,112.0
Dallas Mavericks,23,10,.697,—,22,11,100.9,96.3
San Antonio Spurs,20,11,.645,2.0,22,9,102.3,95.7
Houston Rockets,20,14,.588,3.5,18,16,100.3,99.5
Memphis Grizzlies,16,16,.500,6.5,15,17,104.1,104.7
New Orleans Hornets,15,16,.484,7.0,13,18,98.0,100.7
