Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,43,28,.606,—,40,31,93.7,92.2
Philadelphia 76ers,33,38,.465,10.0,31,40,99.7,101.7
Boston Celtics,30,43,.411,14.0,33,40,98.2,99.6
Toronto Raptors,26,46,.361,17.5,31,41,101.0,103.2
New York Knicks,19,52,.268,24.0,20,51,96.3,102.8
Detroit Pistons,58,14,.806,—,53,19,96.9,89.8
Cleveland Cavaliers,43,29,.597,15.0,42,30,97.5,95.3
Milwaukee Bucks,37,36,.507,21.5,35,38,97.6,98.4
Indiana Pacers,35,37,.486,23.0,40,32,93.3,91.7
Chicago Bulls,33,40,.452,25.5,36,37,97.0,97.1
Miami Heat,48,24,.667,—,47,25,100.7,96.3
Washington Wizards,37,35,.514,11.0,40,32,101.7,100.1
Orlando Magic,29,44,.397,19.5,32,41,94.5,96.3
Atlanta Hawks,22,49,.310,25.5,23,48,96.9,102.2
Charlotte Bobcats,20,53,.274,28.5,25,48,96.8,101.4
Denver Nuggets,41,32,.562,—,39,34,101.1,100.0
Utah Jazz,35,38,.479,6.0,29,44,91.8,94.6
Minnesota Timberwolves,30,42,.417,10.5,32,40,92.1,93.4
Seattle SuperSonics,29,43,.403,11.5,25,47,101.8,106.3
Portland Trail Blazers,20,52,.278,20.5,15,57,88.6,97.6
Phoenix Suns,49,23,.681,—,49,23,108.4,102.6
Los Angeles Clippers,42,29,.592,6.5,41,30,97.5,95.4
Los Angeles Lakers,39,35,.527,11.0,41,33,98.7,97.0
Sacramento Kings,37,36,.507,12.5,40,33,98.7,97.4
Golden State Warriors,30,41,.423,18.5,32,39,98.6,99.9
San Antonio Spurs,57,16,.781,—,54,19,95.8,88.7
Dallas Mavericks,54,19,.740,3.0,52,21,99.2,93.2
Memphis Grizzlies,41,32,.562,16.0,44,29,91.7,88.9
New Orleans/Oklahoma City Hornets,34,37,.479,22.0,30,41,92.3,94.3
Houston Rockets,32,40,.444,24.5,33,39,90.9,92.0
