Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,6,8,.429,—,8,6,97.9,96.9
Philadelphia 76ers,6,10,.375,1.0,5,11,103.1,109.1
Boston Celtics,6,11,.353,1.5,6,11,92.9,97.5
Brooklyn Nets,4,11,.267,2.5,4,11,95.7,102.5
New York Knicks,3,11,.214,3.0,4,10,92.2,98.9
Indiana Pacers,14,1,.933,—,13,2,97.3,86.5
Chicago Bulls,7,7,.500,6.5,7,7,92.3,91.8
Detroit Pistons,6,9,.400,8.0,6,9,98.0,99.9
Cleveland Cavaliers,4,11,.267,10.0,3,12,92.6,101.2
Milwaukee Bucks,2,12,.143,11.5,3,11,89.9,100.2
Miami Heat,12,3,.800,—,12,3,105.9,96.1
Atlanta Hawks,8,8,.500,4.5,8,8,99.2,99.8
Washington Wizards,7,8,.467,5.0,7,8,100.3,101.3
Charlotte Bobcats,7,9,.438,5.5,6,10,88.4,92.4
Orlando Magic,6,9,.400,6.0,7,8,100.0,100.5
Portland Trail Blazers,13,3,.813,—,11,5,104.0,99.0
Oklahoma City Thunder,10,3,.769,1.5,9,4,102.8,97.9
Denver Nuggets,8,6,.571,4.0,8,6,105.0,103.5
Minnesota Timberwolves,8,9,.471,5.5,11,6,105.7,100.9
Utah Jazz,2,14,.125,11.0,3,13,88.5,99.2
Los Angeles Clippers,11,5,.688,—,11,5,107.0,101.9
Golden State Warriors,9,7,.563,2.0,10,6,101.6,97.9
Phoenix Suns,8,7,.533,2.5,9,6,100.9,98.8
Los Angeles Lakers,8,8,.500,3.0,7,9,100.3,102.3
Sacramento Kings,4,9,.308,5.5,5,8,95.8,99.5
San Antonio Spurs,13,2,.867,—,12,3,101.2,90.3
Houston Rockets,11,5,.688,2.5,11,5,109.0,103.0
Dallas Mavericks,10,6,.625,3.5,9,7,105.5,103.4
Memphis Grizzlies,8,7,.533,5.0,6,9,93.9,95.9
New Orleans Pelicans,6,8,.429,6.5,7,7,100.7,100.0
